dispnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,sidea,revstate,revtype1,revtype2,fatality,fatalpre,hiact,hostlev,orig,version
2815,"IRQ",645,20,6,1987,20,6,1987,1,1,2,-9,0,0,16,4,1,5
2815,"MLT",338,20,6,1987,20,6,1987,0,0,0,-9,0,0,0,1,1,5
2816,"GFR",260,15,6,1987,15,6,1987,0,0,0,-9,0,0,0,1,1,5
2816,"POL",290,15,6,1987,15,6,1987,1,0,0,-9,0,0,16,4,1,5
2817,"GRC",350,9,6,1987,29,3,1988,0,0,0,-9,0,0,0,1,1,5
2817,"IRN",630,9,6,1987,29,3,1988,1,1,2,-9,0,0,16,4,1,5
2818,"IRN",630,10,9,1987,12,12,1987,1,1,2,-9,0,0,16,4,1,5
2818,"CYP",352,10,9,1987,12,12,1987,0,0,0,-9,0,0,0,1,1,5
2819,"GRC",350,7,7,1987,12,11,1987,0,0,0,-9,0,0,0,1,1,5
2819,"IRQ",645,7,7,1987,12,11,1987,1,1,2,-9,0,0,16,4,1,5
2820,"IRN",630,20,8,1987,20,8,1987,1,1,2,-9,0,0,16,4,1,5
2820,"YUG",345,20,8,1987,20,8,1987,0,0,0,-9,0,0,0,1,1,5
2821,"IRN",630,3,9,1987,15,9,1987,1,1,2,-9,0,0,16,4,1,5
2821,"ITA",325,3,9,1987,15,9,1987,0,0,0,-9,0,0,7,3,1,5
2822,"SPN",230,1,9,1987,1,9,1987,0,0,0,-9,0,0,0,1,1,5
2822,"IRN",630,1,9,1987,1,9,1987,1,1,2,-9,0,0,16,4,1,5
2823,"FRN",220,30,6,1987,20,1,1988,0,1,2,-9,0,0,8,3,1,5
2823,"IRN",630,30,6,1987,20,1,1988,1,1,2,-9,0,0,16,4,1,5
2824,"IRQ",645,16,12,1987,14,5,1988,1,1,2,-9,0,0,16,4,1,5
2824,"CYP",352,16,12,1987,14,5,1988,0,0,0,-9,0,0,0,1,1,5
2825,"SWD",380,27,6,1987,27,6,1987,0,0,0,-9,0,0,0,1,1,5
2825,"IRN",630,27,6,1987,27,6,1987,1,1,2,-9,0,0,16,4,1,5
2826,"IRN",630,21,4,1987,2,11,1987,0,1,2,-9,0,0,16,4,1,5
2826,"USR",365,21,4,1987,2,11,1987,1,1,2,-9,0,0,7,3,1,5
2827,"NOR",385,13,9,1987,13,9,1987,0,0,0,-9,0,0,0,1,1,5
2827,"USR",365,13,9,1987,13,9,1987,1,0,0,-9,0,0,7,3,1,5
2828,"RUM",360,23,11,1987,23,11,1987,0,0,0,-9,0,0,0,1,1,5
2828,"IRN",630,23,11,1987,23,11,1987,1,1,2,-9,0,0,16,4,1,5
2832,"NOR",385,18,5,1987,4,8,1988,0,0,0,-9,0,0,0,1,1,5
2832,"IRN",630,18,5,1987,4,8,1988,1,1,2,-9,0,0,16,4,1,5
2833,"IRQ",645,14,12,1987,14,12,1987,1,1,2,-9,0,0,16,4,1,5
2833,"NOR",385,14,12,1987,14,12,1987,0,0,0,-9,0,0,0,1,1,5
2834,"IRN",630,6,12,1987,2,7,1988,1,1,2,-9,0,0,16,4,1,5
2834,"USA",2,2,7,1988,2,7,1988,0,0,0,-9,0,0,16,4,0,5
2834,"DEN",390,6,12,1987,2,7,1988,0,0,0,-9,0,0,0,1,1,5
2835,"TUR",640,-9,8,1878,-9,8,1878,1,0,0,-9,0,0,10,3,1,5
2835,"GRC",350,-9,8,1878,-9,8,1878,0,1,1,-9,0,0,0,1,1,5
2836,"TUR",640,25,5,1885,7,6,1886,0,0,0,-9,-9,-9,17,4,1,5
2836,"GRC",350,25,5,1885,7,6,1886,1,1,1,-9,-9,-9,17,4,1,5
2837,"UKG",200,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2837,"FRN",220,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2837,"AUH",300,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2837,"ITA",325,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2837,"GMY",255,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2837,"GRC",350,18,5,1896,6,7,1896,0,0,0,-9,0,0,0,1,1,5
2837,"USR",365,18,5,1896,6,7,1896,1,1,2,-9,0,0,7,3,1,5
2838,"JPN",740,14,2,1959,14,2,1959,0,0,0,-9,0,0,0,1,1,5
2838,"ROK",732,14,2,1959,14,2,1959,1,1,2,-9,0,0,8,3,1,5
2840,"UKG",200,17,1,1948,6,3,1948,1,0,0,-9,0,0,7,3,1,5
2840,"ARG",160,17,1,1948,6,3,1948,0,1,1,-9,0,0,7,3,1,5
2840,"NOR",385,4,3,1948,4,3,1948,1,0,0,-9,0,0,0,1,0,5
2840,"CHL",155,17,1,1948,6,3,1948,0,1,1,-9,0,0,16,4,1,5
2841,"MYA",775,13,6,1959,13,6,1959,1,0,0,-9,0,0,16,4,1,5
2841,"THI",800,13,6,1959,13,6,1959,0,0,0,-9,0,0,0,1,1,5
2847,"USR",365,24,3,1955,19,11,1957,1,1,2,-9,0,0,15,4,1,5
2847,"JPN",740,24,3,1955,19,11,1957,0,0,0,-9,0,0,0,1,1,5
2849,"USA",2,29,7,1957,29,7,1957,1,0,0,-9,0,0,12,3,1,5
2849,"CZE",315,29,7,1957,29,7,1957,0,0,0,-9,0,0,0,1,1,5
2850,"IND",750,19,3,1957,19,3,1957,0,0,0,-9,0,0,0,1,1,5
2850,"PAK",770,19,3,1957,19,3,1957,1,1,2,-9,0,0,12,3,1,5
2852,"JPN",740,4,6,1958,5,10,1958,0,0,0,-9,0,0,0,1,1,5
2852,"USR",365,4,6,1958,5,10,1958,1,1,2,-9,0,0,15,4,1,5
2853,"CHN",710,7,5,1958,7,5,1958,1,1,2,-9,0,0,15,4,1,5
2853,"JPN",740,7,5,1958,7,5,1958,0,0,0,-9,0,0,0,1,1,5
2854,"GDR",265,8,6,1958,19,7,1958,0,1,2,-9,0,0,15,4,1,5
2854,"USA",2,8,6,1958,19,7,1958,1,0,0,-9,0,0,12,3,1,5
2855,"BEL",211,2,6,1958,30,6,1958,1,0,0,-9,0,0,12,3,1,5
2855,"GDR",265,2,6,1958,30,6,1958,0,1,2,-9,0,0,15,4,1,5
2857,"USA",2,7,1,1958,10,1,1958,0,0,0,-9,0,0,0,1,1,5
2857,"ALB",339,7,1,1958,10,1,1958,1,1,2,-9,0,0,15,4,1,5
2858,"ALB",339,1,1,1958,4,1,1958,1,1,2,-9,0,0,15,4,1,5
2858,"UKG",200,1,1,1958,4,1,1958,0,0,0,-9,0,0,0,1,1,5
2859,"CHN",710,20,3,1959,11,5,1959,1,1,2,-9,0,0,15,4,1,5
2859,"TAW",713,20,3,1959,11,5,1959,0,0,0,-9,0,0,0,1,1,5
2860,"USR",365,28,3,1959,28,3,1959,0,0,0,-9,0,0,0,1,1,5
2860,"BRA",140,28,3,1959,28,3,1959,1,1,2,-9,0,0,1,2,1,5
2861,"USR",365,27,1,1959,24,8,1959,1,1,2,-9,0,0,15,4,1,5
2861,"JPN",740,27,1,1959,24,8,1959,0,0,0,-9,0,0,0,1,1,5
2862,"CHN",710,28,2,1959,28,2,1959,0,0,0,-9,0,0,0,1,1,5
2862,"RVN",817,28,2,1959,28,2,1959,1,1,2,-9,0,0,15,4,1,5
2863,"PHI",840,28,2,1959,6,3,1959,1,1,2,-9,0,0,15,4,1,5
2863,"USR",365,28,2,1959,6,3,1959,0,0,0,-9,0,0,0,1,1,5
2865,"UKG",200,27,8,1958,5,6,1959,0,0,0,-9,0,0,16,4,1,5
2865,"ICE",395,27,8,1958,5,6,1959,1,1,2,-9,0,0,15,4,1,5
2869,"IND",750,10,4,1959,12,4,1959,1,0,0,-9,0,0,12,3,1,5
2869,"PAK",770,10,4,1959,12,4,1959,0,0,0,-9,0,0,16,4,1,5
2870,"SWZ",225,19,3,1959,20,3,1959,0,0,0,-9,0,0,16,4,1,5
2870,"USA",2,19,3,1959,20,3,1959,1,0,0,-9,0,0,12,3,1,5
2871,"USR",365,16,3,1959,18,6,1959,1,1,2,-9,0,0,12,3,1,5
2871,"IRN",630,16,3,1959,18,6,1959,0,0,0,-9,0,0,0,1,1,5
2873,"USR",365,16,7,1960,7,9,1960,1,1,2,-9,0,0,15,4,1,5
2873,"JPN",740,16,7,1960,7,9,1960,0,0,0,-9,0,0,0,1,1,5
2875,"UKG",200,28,2,1960,30,6,1960,0,0,0,-9,0,0,16,4,1,5
2875,"ICE",395,28,2,1960,30,6,1960,1,1,2,-9,0,0,16,4,1,5
2876,"AUS",305,8,10,1960,8,10,1960,0,0,0,-9,0,0,0,1,1,5
2876,"USA",2,8,10,1960,8,10,1960,1,0,0,-9,0,0,12,3,1,5
2877,"ITA",325,25,9,1960,25,9,1960,0,0,0,-9,0,0,0,1,1,5
2877,"AUS",305,25,9,1960,25,9,1960,1,0,0,-9,0,0,12,3,1,5
2878,"HUN",310,25,9,1960,25,9,1960,0,0,0,-9,0,0,0,1,1,5
2878,"AUS",305,25,9,1960,25,9,1960,1,0,0,-9,0,0,12,3,1,5
2880,"SPN",230,3,11,1961,3,11,1961,1,1,2,-9,0,0,16,4,1,5
2880,"MOR",600,3,11,1961,3,11,1961,0,0,0,-9,0,0,0,1,1,5
2882,"JPN",740,11,6,1961,27,4,1962,0,0,0,-9,0,0,0,1,1,5
2882,"USR",365,11,6,1961,27,4,1962,1,1,2,-9,0,0,15,4,1,5
2884,"RVN",817,4,4,1961,4,4,1961,1,1,2,-9,0,0,15,4,1,5
2884,"CHN",710,4,4,1961,4,4,1961,0,0,0,-9,0,0,0,1,1,5
2885,"PAK",770,15,12,1960,13,4,1961,1,1,1,-9,0,0,12,3,1,5
2885,"IND",750,15,12,1960,13,4,1961,0,0,0,-9,0,0,0,1,1,5
2887,"MOR",600,19,1,1961,19,1,1961,1,1,1,-9,0,0,12,3,1,5
2887,"SPN",230,19,1,1961,19,1,1961,0,0,0,-9,0,0,0,1,1,5
2888,"USR",365,21,6,1962,8,9,1962,1,1,2,-9,0,0,15,4,1,5
2888,"JPN",740,21,6,1962,8,9,1962,0,0,0,-9,0,0,0,1,1,5
2890,"GUI",438,11,3,1962,11,3,1962,0,0,0,-9,0,0,0,1,1,5
2890,"POR",235,11,3,1962,11,3,1962,1,1,2,-9,0,0,12,3,1,5
2891,"CHN",710,17,10,1966,17,10,1966,1,1,3,-9,1,-9,16,4,1,5
2891,"TAW",713,17,10,1966,17,10,1966,0,1,3,-9,1,-9,16,4,1,5
2892,"CHN",710,6,2,1963,9,1,1966,1,1,3,-9,-9,-9,17,4,1,5
2892,"TAW",713,6,2,1963,9,1,1966,0,1,3,-9,-9,-9,17,4,1,5
2894,"INS",850,17,11,1963,17,11,1963,1,1,2,-9,0,0,15,4,1,5
2894,"JPN",740,17,11,1963,17,11,1963,0,0,0,-9,0,0,0,1,1,5
2897,"IRN",630,21,11,1963,21,11,1963,0,0,0,-9,-9,-9,0,1,1,5
2897,"USR",365,21,11,1963,21,11,1963,1,1,2,-9,0,0,16,4,1,5
2898,"CZE",315,4,10,1963,4,10,1963,1,1,2,-9,0,0,16,4,1,5
2898,"GFR",260,4,10,1963,4,10,1963,0,0,0,-9,0,0,0,1,1,5
2899,"USA",2,15,3,1963,15,3,1963,0,0,0,-9,0,0,0,1,1,5
2899,"USR",365,15,3,1963,15,3,1963,1,0,0,-9,0,0,12,3,1,5
2901,"USA",2,17,7,1964,17,7,1964,0,0,0,-9,0,0,0,1,1,5
2901,"USR",365,17,7,1964,17,7,1964,1,1,2,-9,0,0,16,4,1,5
2904,"INS",850,30,3,1964,30,3,1964,1,1,2,-9,0,0,16,4,1,5
2904,"MAL",820,30,3,1964,30,3,1964,0,0,0,-9,0,0,0,1,1,5
2906,"USA",2,19,12,1964,19,12,1964,0,0,0,-9,0,0,0,1,1,5
2906,"EGY",651,19,12,1964,19,12,1964,1,1,2,-9,0,0,16,4,1,5
2907,"SWD",380,24,9,1964,24,9,1964,0,0,0,-9,0,0,0,1,1,5
2907,"USR",365,24,9,1964,24,9,1964,1,1,2,-9,0,0,12,3,1,5
2908,"USR",365,11,9,1964,16,9,1964,1,1,2,-9,0,0,12,3,1,5
2908,"GFR",260,11,9,1964,16,9,1964,0,0,0,-9,0,0,0,1,1,5
2910,"USR",365,12,6,1965,12,6,1965,0,0,0,-9,0,0,0,1,1,5
2910,"USA",2,12,6,1965,12,6,1965,1,0,0,-9,0,0,7,3,1,5
2913,"INS",850,5,3,1965,5,3,1965,1,1,2,-9,0,0,15,4,1,5
2913,"MAL",820,5,3,1965,5,3,1965,0,0,0,-9,0,0,0,1,1,5
2914,"INS",850,11,1,1965,14,1,1965,1,1,2,-9,0,0,15,4,1,5
2914,"JPN",740,11,1,1965,14,1,1965,0,0,0,-9,0,0,0,1,1,5
2915,"UKG",200,28,5,1965,28,5,1965,0,0,0,-9,0,0,0,1,1,5
2915,"USR",365,28,5,1965,28,5,1965,1,0,0,-9,0,0,12,3,1,5
2916,"PRK",731,28,4,1965,2,5,1965,1,1,2,-9,0,0,16,4,1,5
2916,"USA",2,28,4,1965,2,5,1965,0,0,0,-9,0,0,1,2,1,5
2918,"INS",850,25,4,1966,25,4,1966,1,1,2,-9,0,0,16,4,1,5
2918,"UKG",200,25,4,1966,25,4,1966,0,0,0,-9,0,0,0,1,1,5
2919,"ROK",732,14,3,1966,14,3,1966,1,1,2,-9,0,0,15,4,1,5
2919,"JPN",740,14,3,1966,14,3,1966,0,0,0,-9,0,0,0,1,1,5
2920,"CHN",710,22,1,1966,22,1,1966,1,1,2,-9,0,0,15,4,1,5
2920,"ROK",732,22,1,1966,22,1,1966,0,0,0,-9,0,0,0,1,1,5
2921,"USR",365,15,7,1966,15,7,1966,1,0,0,-9,0,0,16,4,1,5
2921,"USA",2,15,7,1966,15,7,1966,0,0,0,-9,0,0,0,1,1,5
2922,"USR",365,17,6,1968,17,6,1968,0,0,0,-9,0,0,0,1,1,5
2922,"VEN",101,17,6,1968,17,6,1968,1,1,2,-9,0,0,15,4,1,5
2923,"BRA",140,4,5,1968,18,5,1968,1,1,2,-9,0,0,15,4,1,5
2923,"USR",365,4,5,1968,18,5,1968,0,0,0,-9,0,0,0,1,1,5
2924,"USA",2,13,2,1968,13,2,1968,1,0,0,-9,0,0,7,3,1,5
2924,"EGY",651,13,2,1968,13,2,1968,0,1,2,-9,0,0,0,1,1,5
2925,"USR",365,28,9,1968,8,11,1968,1,1,2,-9,0,0,15,4,1,5
2925,"JPN",740,28,9,1968,8,11,1968,0,0,0,-9,0,0,0,1,1,5
2926,"UKG",200,30,6,1968,17,11,1968,0,0,0,-9,0,0,0,1,1,5
2926,"CHN",710,30,6,1968,17,11,1968,1,1,2,-9,0,0,15,4,1,5
2927,"ARG",160,22,6,1968,22,6,1968,1,1,2,-9,0,0,15,4,1,5
2927,"USR",365,22,6,1968,22,6,1968,0,0,0,-9,0,0,0,1,1,5
2928,"USA",2,30,6,1968,2,7,1968,0,0,0,-9,0,0,0,1,1,5
2928,"USR",365,30,6,1968,2,7,1968,1,1,2,-9,0,0,16,4,1,5
2929,"CHN",710,9,4,1965,23,11,1967,1,0,0,-9,0,0,17,4,1,5
2929,"USA",2,9,4,1965,23,11,1967,0,1,2,-9,0,0,17,4,1,5
2930,"USA",2,10,5,1967,17,5,1967,0,0,0,-9,0,0,0,1,1,5
2930,"ROK",732,10,5,1967,17,5,1967,0,0,0,-9,0,0,0,1,1,5
2930,"JPN",740,10,5,1967,17,5,1967,0,0,0,-9,0,0,0,1,1,5
2930,"USR",365,10,5,1967,17,5,1967,1,1,2,-9,0,0,16,4,1,5
2931,"USR",365,28,4,1967,28,4,1967,0,0,0,-9,0,0,0,1,1,5
2931,"USA",2,28,4,1967,28,4,1967,1,1,2,-9,0,0,7,3,1,5
2932,"GDR",265,12,10,1967,12,10,1967,1,1,2,-9,0,0,16,4,1,5
2932,"GFR",260,12,10,1967,12,10,1967,0,0,0,-9,0,0,0,1,1,5
2933,"UKG",200,30,4,1967,30,4,1967,1,1,2,-9,0,0,15,4,1,5
2933,"USR",365,30,4,1967,30,4,1967,0,0,0,-9,0,0,0,1,1,5
2934,"USA",2,2,3,1967,22,3,1967,1,1,2,-9,0,0,15,4,1,5
2934,"USR",365,2,3,1967,22,3,1967,0,0,0,-9,0,0,0,1,1,5
2935,"CHN",710,8,9,1967,8,9,1967,0,1,3,-9,0,0,16,4,1,5
2935,"TAW",713,8,9,1967,8,9,1967,1,1,3,-9,-9,-9,12,3,1,5
2936,"USA",2,19,9,1969,4,10,1969,1,1,2,-9,0,0,16,4,1,5
2936,"CHN",710,19,9,1969,4,10,1969,0,0,0,-9,0,0,0,1,1,5
2937,"USR",365,9,8,1969,3,9,1969,1,1,2,-9,0,0,16,4,1,5
2937,"JPN",740,9,8,1969,3,9,1969,0,0,0,-9,0,0,0,1,1,5
2938,"THI",800,4,2,1969,4,2,1969,1,0,0,-9,-9,-9,17,4,1,5
2938,"CAM",811,4,2,1969,4,2,1969,0,0,0,-9,-9,-9,17,4,1,5
2940,"VEN",101,20,11,1968,19,12,1968,1,1,2,-9,0,0,15,4,1,5
2940,"CUB",40,20,11,1968,19,12,1968,0,0,0,-9,0,0,0,1,1,5
2942,"SAL",92,15,11,1970,16,11,1970,0,0,0,-9,0,0,0,1,1,5
2942,"GUA",90,15,11,1970,16,11,1970,1,1,2,-9,0,0,16,4,1,5
2944,"GFR",260,29,1,1971,29,1,1971,0,0,0,-9,0,0,7,3,1,5
2944,"GDR",265,29,1,1971,29,1,1971,1,0,0,-9,0,0,16,4,1,5
2946,"USA",2,24,2,1971,28,12,1971,1,1,2,-9,0,0,15,4,1,5
2946,"CUB",40,24,2,1971,28,12,1971,0,0,0,-9,0,0,15,4,1,5
2947,"CHN",710,9,2,1971,9,3,1971,0,0,0,-9,0,0,0,1,1,5
2947,"USA",2,9,2,1971,9,3,1971,1,1,2,-9,0,0,12,3,1,5
2948,"USA",2,22,8,1972,22,8,1972,1,1,2,-9,0,0,16,4,1,5
2948,"CHN",710,22,8,1972,22,8,1972,0,0,0,-9,0,0,0,1,1,5
2949,"USA",2,17,1,1972,22,1,1972,1,1,2,-9,0,0,15,4,1,5
2949,"USR",365,17,1,1972,22,1,1972,0,0,0,-9,0,0,0,1,1,5
2950,"USA",2,21,3,1973,21,3,1973,0,0,0,-9,0,0,0,1,1,5
2950,"LIB",620,21,3,1973,21,3,1973,1,1,2,-9,0,0,16,4,1,5
2951,"CUB",40,23,2,1974,24,2,1974,1,1,2,-9,0,0,15,4,1,5
2951,"USA",2,23,2,1974,24,2,1974,0,0,0,-9,0,0,0,1,1,5
2955,"THI",800,24,4,1975,24,4,1975,0,0,0,-9,0,0,0,1,1,5
2955,"MYA",775,24,4,1975,24,4,1975,1,1,2,-9,0,0,16,4,1,5
2956,"CHN",710,1,8,1976,1,8,1976,1,1,2,-9,0,0,15,4,1,5
2956,"ROK",732,1,8,1976,1,8,1976,0,0,0,-9,0,0,0,1,1,5
2958,"USA",2,7,1,1976,7,1,1976,1,1,2,-9,0,0,15,4,1,5
2958,"CUB",40,7,1,1976,7,1,1976,0,0,0,-9,0,0,0,1,1,5
2959,"IRN",630,25,11,1976,25,11,1976,1,0,0,-9,-9,-9,12,3,1,5
2959,"YPR",680,25,11,1976,25,11,1976,0,1,2,-9,0,0,16,4,1,5
2960,"PRK",731,15,10,1976,15,10,1976,0,0,0,-9,0,0,0,1,1,5
2960,"USA",2,15,10,1976,15,10,1976,1,1,2,-9,0,0,12,3,1,5
2961,"ISR",666,12,4,1976,13,4,1976,0,1,2,-9,0,0,15,4,1,5
2961,"SAU",670,12,4,1976,13,4,1976,1,0,0,-9,0,0,12,3,1,5
2962,"USA",2,30,4,1977,1,5,1977,0,0,0,-9,0,0,0,1,1,5
2962,"CUB",40,30,4,1977,1,5,1977,1,1,2,-9,0,0,15,4,1,5
2963,"PRK",731,12,11,1977,13,11,1977,1,1,2,-9,0,0,15,4,1,5
2963,"JPN",740,12,11,1977,13,11,1977,0,0,0,-9,0,0,0,1,1,5
2964,"USR",365,7,9,1977,7,9,1977,1,0,0,-9,0,0,12,3,1,5
2964,"JPN",740,7,9,1977,7,9,1977,0,0,0,-9,0,0,0,1,1,5
2965,"ITA",325,30,7,1978,30,7,1978,0,0,0,-9,0,0,0,1,1,5
2965,"LIB",620,30,7,1978,30,7,1978,1,1,2,-9,0,0,15,4,1,5
2967,"PER",135,14,11,1979,14,11,1979,1,1,2,-9,0,0,15,4,1,5
2967,"USA",2,14,11,1979,14,11,1979,0,0,0,-9,0,0,0,1,1,5
2968,"USA",2,28,8,1979,31,8,1979,0,0,0,-9,0,0,0,1,1,5
2968,"CAN",20,28,8,1979,31,8,1979,1,1,2,-9,0,0,16,4,1,5
2969,"CUB",40,13,7,1980,13,7,1980,0,0,0,-9,0,0,0,1,1,5
2969,"MOR",600,13,7,1980,13,7,1980,1,1,2,-9,0,0,16,4,1,5
2970,"NOR",385,31,8,1981,31,8,1981,1,1,1,-9,0,0,7,3,1,5
2970,"DEN",390,31,8,1981,31,8,1981,0,0,0,-9,0,0,0,1,1,5
2971,"USA",2,14,8,1981,9,1,1982,1,1,2,-9,0,0,12,3,1,5
2971,"PRK",731,14,8,1981,9,1,1982,0,0,0,-9,0,0,0,1,1,5
2972,"USA",2,17,7,1981,30,7,1981,0,1,2,-9,0,0,7,3,1,5
2972,"CUB",40,17,7,1981,30,7,1981,1,0,0,-9,0,0,7,3,1,5
2973,"SWD",380,5,6,1982,4,10,1982,0,1,2,-9,0,0,16,4,1,5
2973,"USR",365,5,6,1982,4,10,1982,1,0,0,-9,0,0,12,3,1,5
2974,"JPN",740,24,4,1982,13,7,1982,0,0,0,-9,0,0,0,1,1,5
2974,"PRK",731,24,4,1982,13,7,1982,1,1,2,-9,0,0,15,4,1,5
2975,"DRV",816,8,3,1982,8,3,1982,1,0,0,-9,0,0,16,4,1,5
2975,"CHN",710,8,3,1982,8,3,1982,0,0,0,-9,0,0,0,1,1,5
2976,"USR",365,3,4,1982,3,4,1982,1,0,0,-9,0,0,12,3,1,5
2976,"JPN",740,3,4,1982,3,4,1982,0,1,2,-9,0,0,7,3,1,5
2977,"NIC",93,17,3,1982,17,3,1982,0,0,0,-9,0,0,0,1,1,5
2977,"USA",2,17,3,1982,17,3,1982,1,1,3,-9,0,0,12,3,1,5
2978,"LIB",620,3,2,1982,3,2,1982,0,0,0,-9,0,0,0,1,1,5
2978,"USA",2,3,2,1982,3,2,1982,1,1,2,-9,0,0,7,3,1,5
2981,"CUB",40,19,4,1983,19,4,1983,0,0,0,-9,0,0,0,1,1,5
2981,"USA",2,19,4,1983,19,4,1983,1,1,2,-9,0,0,12,3,1,5
2982,"USA",2,16,12,1982,16,12,1982,0,0,0,-9,0,0,0,1,1,5
2982,"USR",365,16,12,1982,16,12,1982,1,0,0,-9,0,0,7,3,1,5
2984,"UKG",200,9,9,1953,9,9,1953,0,0,0,-9,0,0,0,1,1,5
2984,"CHN",710,9,9,1953,9,9,1953,1,0,0,-9,0,0,16,4,1,5
2986,"CHN",710,22,7,1956,8,8,1956,0,0,0,-9,0,0,0,1,1,5
2986,"TAW",713,22,7,1956,8,8,1956,1,1,2,-9,0,0,15,4,1,5
2987,"TAW",713,24,8,1954,27,11,1955,1,1,2,-9,0,0,16,4,1,5
2987,"CHN",710,24,8,1954,27,11,1955,0,0,0,-9,0,0,7,3,1,5
2988,"UKG",200,24,5,1953,25,11,1953,0,0,0,-9,0,0,7,3,1,5
2988,"TAW",713,24,5,1953,25,11,1953,1,1,2,-9,0,0,15,4,1,5
2989,"UKG",200,25,9,1952,3,10,1952,0,0,0,-9,-9,-9,17,4,1,5
2989,"CHN",710,25,9,1952,3,10,1952,1,0,0,-9,-9,-9,17,4,1,5
2991,"UKG",200,13,2,1951,8,6,1951,0,0,0,-9,0,0,0,1,1,5
2991,"CHN",710,13,2,1951,8,6,1951,1,0,0,-9,0,0,16,4,1,5
2992,"TAW",713,18,3,1951,22,5,1951,1,1,2,-9,0,0,15,4,1,5
2992,"UKG",200,18,3,1951,22,5,1951,0,0,0,-9,0,0,0,1,1,5
2995,"USR",365,10,3,1934,16,6,1934,1,1,2,-9,0,0,15,4,1,5
2995,"JPN",740,10,3,1934,16,6,1934,0,0,0,-9,0,0,0,1,1,5
2996,"EGY",651,7,6,1959,4,8,1959,0,0,0,-9,0,0,0,1,1,5
2996,"TUR",640,7,6,1959,4,8,1959,1,1,2,-9,0,0,16,4,1,5
2997,"IRQ",645,1,10,1959,1,10,1959,0,1,2,-9,0,0,0,1,1,5
2997,"EGY",651,1,10,1959,1,10,1959,1,0,0,-9,0,0,7,3,1,5
2998,"IRQ",645,10,3,1959,15,3,1959,1,1,2,-9,-9,-9,17,4,1,5
2998,"EGY",651,10,3,1959,15,3,1959,0,0,0,-9,-9,-9,17,4,1,5
2999,"JOR",663,15,12,1959,15,12,1959,0,0,0,-9,0,0,17,4,1,5
2999,"EGY",651,15,12,1959,15,12,1959,1,0,0,-9,0,0,17,4,1,5
3000,"ETH",530,27,2,1979,1,3,1979,1,1,2,-9,0,0,14,4,1,5
3000,"SUD",625,27,2,1979,1,3,1979,0,0,0,-9,0,0,0,1,1,5
3001,"SUD",625,9,2,1979,13,5,1979,0,0,0,-9,0,0,7,3,1,5
3001,"LIB",620,9,2,1979,13,5,1979,1,1,4,-9,0,0,7,3,1,5
3001,"EGY",651,9,2,1979,13,5,1979,0,0,0,-9,0,0,7,3,1,5
3002,"ANG",540,26,2,1979,26,2,1979,0,0,0,-9,0,0,0,1,1,5
3002,"ZIM",552,26,2,1979,26,2,1979,1,1,2,-9,0,0,16,4,1,5
3003,"LAO",812,14,12,1978,24,1,1979,1,0,0,-9,-9,-9,17,4,1,5
3003,"THI",800,14,12,1978,24,1,1979,0,0,0,-9,-9,-9,17,4,1,5
3004,"ZIM",552,16,10,1978,10,8,1979,1,1,2,-9,-9,-9,16,4,1,5
3004,"BOT",571,16,10,1978,10,8,1979,0,0,0,-9,-9,-9,16,4,1,5
3005,"SAF",560,23,8,1978,26,8,1978,1,1,2,-9,0,0,16,4,1,5
3005,"ZAM",551,23,8,1978,26,8,1978,0,0,0,-9,0,0,0,1,1,5
3007,"CHN",710,18,4,1978,15,3,1979,1,1,2,-9,6,-9,20,5,1,5
3007,"USR",365,7,12,1978,7,2,1979,0,0,0,-9,0,0,7,3,0,5
3007,"DRV",816,18,4,1978,15,3,1979,0,0,0,-9,6,-9,20,5,1,5
3009,"CHL",155,17,3,1978,17,3,1978,0,0,0,-9,0,0,0,1,1,5
3009,"BOL",145,17,3,1978,17,3,1978,1,1,1,-9,0,0,7,3,1,5
3010,"EGY",651,15,2,1978,17,2,1978,0,0,0,-9,0,0,15,4,1,5
3010,"KEN",501,15,2,1978,17,2,1978,1,1,2,-9,0,0,15,4,1,5
3011,"ANG",540,20,3,1978,20,3,1978,0,0,0,-9,0,0,17,4,1,5
3011,"ZAI",490,20,3,1978,20,3,1978,1,1,2,-9,0,0,17,4,1,5
3012,"FRN",220,1,2,1978,1,2,1978,1,1,2,-9,0,0,12,3,1,5
3012,"MOR",600,1,2,1978,1,2,1978,1,0,0,-9,0,0,12,3,1,5
3012,"ANG",540,1,2,1978,1,2,1978,0,0,0,-9,0,0,0,1,1,5
3013,"NIC",93,13,10,1977,15,10,1977,1,1,2,-9,0,0,16,4,1,5
3013,"COS",94,13,10,1977,15,10,1977,0,0,0,-9,0,0,7,3,1,5
3014,"TUN",616,20,5,1977,27,5,1977,0,0,0,-9,0,0,7,3,1,5
3014,"LIB",620,20,5,1977,27,5,1977,1,1,1,-9,0,0,7,3,1,5
3015,"BOT",571,27,2,1978,1,3,1978,0,0,0,-9,1,-9,17,4,1,5
