dispnum,incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
4308,4308001,"MLI",432,8,2,1993,8,2,1993,0,0,0,0,17,4,2,0,5
4308,4308001,"NIR",436,8,2,1993,8,2,1993,1,1,1,6,17,4,2,0,5
4309,4309001,"CDI",437,4,3,1996,-9,4,1996,0,0,0,0,0,1,0,0,5
4309,4309001,"GUI",438,4,3,1996,-9,4,1996,1,1,0,0,14,4,1,0,5
4310,4310001,"UGA",500,26,3,2001,30,10,2001,1,1,0,0,11,3,0,0,5
4310,4310001,"RWA",517,26,3,2001,30,10,2001,0,0,0,0,0,1,0,0,5
4312,4312001,"BEN",434,29,4,2000,1,5,2000,0,0,0,0,0,1,0,0,5
4312,4312001,"NIG",475,29,4,2000,1,5,2000,1,1,0,0,14,4,1,0,5
4313,4313001,"IND",750,29,4,2001,30,4,2001,1,1,0,0,11,3,2,0,5
4313,4313001,"BNG",771,29,4,2001,30,4,2001,0,0,0,0,0,1,0,0,5
4314,4314001,"MYA",775,10,2,2001,12,2,2001,1,1,2,-9,17,4,2,0,5
4314,4314001,"THI",800,10,2,2001,12,2,2001,0,0,0,0,17,4,2,0,5
4314,4314002,"MYA",775,11,3,2001,11,3,2001,0,1,0,0,0,1,0,0,5
4314,4314002,"THI",800,11,3,2001,11,3,2001,1,0,0,0,11,3,2,0,5
4314,4314003,"MYA",775,29,4,2001,29,4,2001,0,1,0,0,0,1,0,0,5
4314,4314003,"THI",800,29,4,2001,29,4,2001,1,0,0,0,7,3,2,0,5
4315,4315001,"TUR",640,20,5,1997,-9,5,1997,0,0,0,0,0,1,0,0,5
4315,4315001,"SYR",652,20,5,1997,-9,5,1997,1,1,0,0,11,3,2,0,5
4317,4317001,"AZE",373,23,7,2001,23,7,2001,0,0,0,0,0,1,0,0,5
4317,4317001,"IRN",630,23,7,2001,23,7,2001,1,1,0,0,7,3,2,1,5
4317,4317002,"AZE",373,29,7,2001,29,7,2001,0,0,0,0,0,1,0,0,5
4317,4317002,"IRN",630,29,7,2001,29,7,2001,1,1,0,0,12,3,2,1,5
4317,4317003,"AZE",373,1,8,2001,1,8,2001,0,0,0,0,0,1,0,0,5
4317,4317003,"IRN",630,1,8,2001,1,8,2001,1,1,0,0,12,3,2,1,5
4317,4317004,"AZE",373,13,8,2001,15,8,2001,1,0,0,0,8,3,2,1,5
4317,4317004,"IRN",630,13,8,2001,15,8,2001,0,1,0,0,0,1,0,0,5
4318,4318001,"ARM",371,8,3,1995,9,3,1995,1,1,-9,-9,17,4,1,0,5
4318,4318001,"AZE",373,8,3,1995,9,3,1995,0,0,-9,-9,17,4,1,0,5
4318,4318002,"ARM",371,26,9,1995,26,9,1995,1,1,0,0,17,4,1,0,5
4318,4318002,"AZE",373,26,9,1995,26,9,1995,0,0,0,0,17,4,1,0,5
4318,4318003,"ARM",371,23,2,1996,23,2,1996,1,1,0,0,17,4,1,0,5
4318,4318003,"AZE",373,23,2,1996,23,2,1996,0,0,0,0,17,4,1,0,5
4319,4319001,"ARM",371,15,12,1996,16,12,1996,1,1,0,0,17,4,1,0,5
4319,4319001,"AZE",373,15,12,1996,16,12,1996,0,0,0,0,17,4,1,0,5
4319,4319002,"ARM",371,11,4,1997,11,4,1997,1,1,0,0,17,4,1,0,5
4319,4319002,"AZE",373,11,4,1997,11,4,1997,0,0,1,7,17,4,1,0,5
4319,4319003,"ARM",371,19,4,1997,25,4,1997,1,1,2,-9,17,4,1,0,5
4319,4319003,"AZE",373,19,4,1997,25,4,1997,0,0,2,-9,17,4,1,0,5
4319,4319004,"ARM",371,20,4,1997,23,4,1997,1,1,-9,-9,17,4,1,0,5
4319,4319004,"AZE",373,20,4,1997,23,4,1997,0,0,-9,-9,17,4,1,0,5
4319,4319005,"ARM",371,9,5,1997,14,5,1997,1,1,0,0,17,4,1,0,5
4319,4319005,"AZE",373,9,5,1997,14,5,1997,0,0,0,0,17,4,1,0,5
4320,4320001,"GRC",350,27,12,2001,-9,12,2001,1,1,0,0,12,3,1,2,5
4320,4320001,"TUR",640,27,12,2001,-9,12,2001,0,0,0,0,0,1,0,0,5
4320,4320002,"GRC",350,28,12,2001,-9,12,2001,0,1,0,0,0,1,0,0,5
4320,4320002,"TUR",640,28,12,2001,-9,12,2001,1,0,0,0,7,3,1,2,5
4320,4320003,"GRC",350,1,1,2002,1,1,2002,0,1,0,0,0,1,0,0,5
4320,4320003,"TUR",640,1,1,2002,1,1,2002,1,0,0,0,7,3,1,2,5
4320,4320004,"GRC",350,1,1,2002,1,1,2002,1,1,0,0,7,3,1,2,5
4320,4320004,"TUR",640,1,1,2002,1,1,2002,0,0,0,0,0,1,0,0,5
4320,4320005,"GRC",350,14,5,2002,14,5,2002,1,1,0,0,7,3,1,2,5
4320,4320005,"TUR",640,14,5,2002,14,5,2002,0,0,0,0,0,1,0,0,5
4320,4320006,"GRC",350,14,5,2002,14,5,2002,0,1,0,0,0,1,0,0,5
4320,4320006,"TUR",640,14,5,2002,14,5,2002,1,0,0,0,7,3,1,2,5
4320,4320007,"GRC",350,28,5,2002,28,5,2002,0,1,0,0,0,1,0,0,5
4320,4320007,"TUR",640,28,5,2002,28,5,2002,1,0,0,0,7,3,1,2,5
4320,4320008,"GRC",350,28,5,2002,28,5,2002,1,1,0,0,7,3,1,2,5
4320,4320008,"TUR",640,28,5,2002,28,5,2002,0,0,0,0,0,1,0,0,5
4320,4320009,"GRC",350,6,6,2002,6,6,2002,0,1,0,0,0,1,0,0,5
4320,4320009,"TUR",640,6,6,2002,6,6,2002,1,0,0,0,7,3,1,2,5
4320,4320010,"GRC",350,1,10,2002,1,10,2002,1,1,0,0,7,3,1,2,5
4320,4320010,"TUR",640,1,10,2002,1,10,2002,0,0,0,0,0,1,0,0,5
4320,4320011,"GRC",350,17,10,2002,17,10,2002,0,1,0,0,0,1,0,0,5
4320,4320011,"TUR",640,17,10,2002,17,10,2002,1,0,0,0,7,3,1,2,5
4320,4320012,"GRC",350,17,10,2002,17,10,2002,1,1,0,0,7,3,1,2,5
4320,4320012,"TUR",640,17,10,2002,17,10,2002,0,0,0,0,0,1,0,0,5
4320,4320013,"GRC",350,-9,11,2002,-9,11,2002,0,1,0,0,0,1,0,0,5
4320,4320013,"TUR",640,-9,11,2002,-9,11,2002,1,0,0,0,7,3,1,2,5
4320,4320014,"GRC",350,11,11,2002,11,11,2002,1,1,0,0,7,3,1,2,5
4320,4320014,"TUR",640,11,11,2002,11,11,2002,0,0,0,0,0,1,0,0,5
4320,4320015,"GRC",350,20,11,2002,21,11,2002,1,1,0,0,7,3,1,2,5
4320,4320015,"TUR",640,20,11,2002,21,11,2002,0,0,0,0,0,1,0,0,5
4320,4320016,"GRC",350,20,11,2002,21,11,2002,0,1,0,0,0,1,0,0,5
4320,4320016,"TUR",640,20,11,2002,21,11,2002,1,0,0,0,7,3,1,2,5
4320,4320017,"GRC",350,10,12,2002,10,12,2002,0,1,0,0,0,1,0,0,5
4320,4320017,"TUR",640,10,12,2002,10,12,2002,1,0,0,0,7,3,1,2,5
4320,4320018,"GRC",350,10,12,2002,10,12,2002,1,1,0,0,7,3,1,2,5
4320,4320018,"TUR",640,10,12,2002,10,12,2002,0,0,0,0,0,1,0,0,5
4320,4320019,"GRC",350,13,5,2003,13,5,2003,0,1,0,0,0,1,0,0,5
4320,4320019,"TUR",640,13,5,2003,13,5,2003,1,0,0,0,7,3,1,2,5
4321,4321001,"RUS",365,12,7,1998,17,7,1998,0,0,0,0,0,1,0,0,5
4321,4321001,"NOR",385,12,7,1998,17,7,1998,1,1,0,0,15,4,2,0,5
4322,4322001,"PRK",731,13,8,1999,16,8,1999,0,0,0,0,0,1,0,0,5
4322,4322001,"JPN",740,13,8,1999,16,8,1999,1,1,0,0,8,3,2,0,5
4323,4323001,"GRC",350,17,3,1997,17,3,1997,0,0,0,0,0,1,0,0,5
4323,4323001,"TUR",640,17,3,1997,17,3,1997,1,1,0,0,12,3,1,2,5
4323,4323002,"GRC",350,3,4,1997,3,4,1997,0,0,0,0,0,1,0,0,5
4323,4323002,"TUR",640,3,4,1997,3,4,1997,1,1,0,0,12,3,1,2,5
4324,4324001,"TUR",640,25,7,2000,25,7,2000,1,1,0,0,7,3,2,0,5
4324,4324001,"IRQ",645,25,7,2000,25,7,2000,0,0,0,0,0,1,0,0,5
4324,4324002,"TUR",640,15,8,2000,15,8,2000,1,1,0,0,16,4,2,0,5
4324,4324002,"IRQ",645,15,8,2000,15,8,2000,0,0,0,0,0,1,0,0,5
4324,4324003,"TUR",640,20,12,2000,-9,1,2001,1,1,0,0,16,4,0,0,5
4324,4324003,"IRQ",645,20,12,2000,-9,1,2001,0,0,0,0,0,1,0,0,5
4325,4325001,"TUR",640,25,8,2001,26,8,2001,1,1,0,0,16,4,2,0,5
4325,4325001,"IRQ",645,25,8,2001,26,8,2001,0,0,0,0,0,1,0,0,5
4325,4325002,"TUR",640,15,1,2002,21,1,2002,1,1,0,0,7,3,2,0,5
4325,4325002,"IRQ",645,15,1,2002,21,1,2002,0,0,0,0,0,1,0,0,5
4325,4325003,"TUR",640,16,1,2002,16,1,2002,1,1,0,0,12,3,2,0,5
4325,4325003,"IRQ",645,16,1,2002,16,1,2002,0,0,0,0,0,1,0,0,5
4325,4325004,"TUR",640,27,5,2002,27,5,2002,1,1,1,15,16,4,2,0,5
4325,4325004,"IRQ",645,27,5,2002,27,5,2002,0,0,0,0,0,1,0,0,5
4325,4325005,"TUR",640,23,6,2002,23,6,2002,1,1,0,0,16,4,2,0,5
4325,4325005,"IRQ",645,23,6,2002,23,6,2002,0,0,0,0,0,1,0,0,5
4325,4325006,"TUR",640,16,9,2002,16,9,2002,1,1,0,0,11,3,2,0,5
4325,4325006,"IRQ",645,16,9,2002,16,9,2002,0,0,0,0,0,1,0,0,5
4325,4325007,"TUR",640,18,10,2002,18,10,2002,1,1,0,0,11,3,2,0,5
4325,4325007,"IRQ",645,18,10,2002,18,10,2002,0,0,0,0,0,1,0,0,5
4325,4325008,"TUR",640,10,11,2002,10,11,2002,1,1,0,0,7,3,2,0,5
4325,4325008,"IRQ",645,10,11,2002,10,11,2002,0,0,0,0,0,1,0,0,5
4325,4325009,"TUR",640,16,12,2002,16,12,2002,1,1,0,0,11,3,2,0,5
4325,4325009,"IRQ",645,16,12,2002,16,12,2002,0,0,0,0,0,1,0,0,5
4325,4325010,"TUR",640,24,12,2002,24,12,2002,1,1,1,4,16,4,2,0,5
4325,4325010,"IRQ",645,24,12,2002,24,12,2002,0,0,0,0,0,1,0,0,5
4325,4325011,"TUR",640,2,2,2003,2,2,2003,1,1,0,0,11,3,2,0,5
4325,4325011,"IRQ",645,2,2,2003,2,2,2003,0,0,0,0,0,1,0,0,5
4325,4325012,"TUR",640,22,3,2003,22,3,2003,1,1,0,0,14,4,2,0,5
4325,4325012,"IRQ",645,22,3,2003,22,3,2003,0,0,0,0,0,1,0,0,5
4325,4325013,"TUR",640,5,7,2003,5,7,2003,1,1,0,0,11,3,2,0,5
4325,4325013,"IRQ",645,5,7,2003,5,7,2003,0,0,0,0,0,1,0,0,5
4328,4328001,"CHN",710,-9,9,1998,-9,9,1998,0,0,0,0,0,1,0,0,5
4328,4328001,"VTM",816,-9,9,1998,-9,9,1998,1,1,0,0,7,3,1,0,5
4329,4329001,"VTM",816,-9,8,1998,-9,8,1998,0,0,0,0,0,1,0,0,5
4329,4329001,"PHI",840,-9,8,1998,-9,8,1998,1,1,0,0,7,3,1,0,5
4330,4330001,"VTM",816,30,10,1999,30,10,1999,1,1,0,0,16,4,1,0,5
4330,4330001,"PHI",840,30,10,1999,30,10,1999,0,0,0,0,0,1,0,0,5
4331,4331001,"TAW",713,16,4,1994,28,4,1994,1,1,0,0,7,3,1,0,5
4331,4331001,"VTM",816,16,4,1994,28,4,1994,0,0,0,0,0,1,0,0,5
4332,4332001,"HUN",310,17,2,1994,17,2,1994,1,1,0,0,8,3,2,0,5
4332,4332001,"YUG",345,17,2,1994,17,2,1994,0,0,0,0,0,1,0,0,5
4333,4333001,"YUG",345,-9,1,1994,-9,1,1994,1,1,0,0,7,3,1,0,5
4333,4333001,"BOS",346,-9,1,1994,-9,1,1994,0,0,0,0,0,1,0,0,5
4334,4334001,"UKG",200,11,6,1999,11,6,1999,1,1,0,0,8,3,2,0,5
4334,4334001,"RUS",365,11,6,1999,11,6,1999,0,0,0,0,0,1,0,0,5
4335,4335001,"RUS",365,24,6,1999,24,6,1999,0,0,0,0,0,1,0,0,5
4335,4335001,"NOR",385,24,6,1999,24,6,1999,1,1,0,0,7,3,2,0,5
4337,4337001,"IRN",630,20,5,1997,-9,5,1997,1,1,0,0,11,3,2,0,5
4337,4337001,"TUR",640,20,5,1997,-9,5,1997,0,0,0,0,0,1,0,0,5
4338,4338001,"RUS",365,19,3,1999,30,3,1999,0,0,0,0,0,1,0,0,5
4338,4338001,"AZE",373,19,3,1999,30,3,1999,1,1,0,0,15,4,2,0,5
4339,4339001,"DRC",490,2,8,1998,6,8,1998,1,1,1,-9,17,4,0,0,5
4339,4339001,"RWA",517,2,8,1998,6,8,1998,0,0,1,-9,17,4,2,0,5
4339,4339002,"DRC",490,3,8,1998,6,8,1998,0,1,0,0,12,3,2,3,5
4339,4339002,"RWA",517,3,8,1998,6,8,1998,1,0,0,0,12,3,0,0,5
4339,4339003,"DRC",490,6,8,1998,18,8,1998,0,1,3,-9,17,4,2,3,5
4339,4339003,"RWA",517,6,8,1998,18,8,1998,1,0,3,-9,17,4,0,0,5
4339,4339004,"DRC",490,6,8,1998,6,8,1998,1,1,0,0,4,2,0,0,5
4339,4339004,"RWA",517,6,8,1998,6,8,1998,0,0,0,0,0,1,2,0,5
4339,4339005,"DRC",490,7,8,1998,10,8,1998,0,1,0,0,0,1,2,3,5
4339,4339005,"UGA",500,7,8,1998,10,8,1998,1,0,0,0,12,3,0,0,5
4339,4339006,"DRC",490,10,8,1998,-9,9,1998,0,1,0,0,0,1,2,3,5
4339,4339006,"UGA",500,10,8,1998,-9,9,1998,1,0,0,0,14,4,0,0,5
4339,4339007,"DRC",490,19,8,1998,-9,9,1998,1,1,1,-9,17,4,0,0,5
4339,4339007,"UGA",500,19,8,1998,-9,9,1998,0,0,1,-9,17,4,2,0,5
4339,4339007,"ANG",540,19,8,1998,-9,9,1998,1,1,-9,-9,17,4,0,0,5
4339,4339007,"NAM",565,19,8,1998,-9,9,1998,1,1,-9,-9,17,4,0,0,5
4339,4339008,"DRC",490,19,8,1998,-9,9,1998,1,1,1,-9,17,4,0,0,5
4339,4339008,"RWA",517,19,8,1998,-9,9,1998,0,0,2,-9,17,4,2,0,5
4339,4339008,"ANG",540,19,8,1998,-9,9,1998,1,1,2,-9,17,4,0,0,5
4339,4339008,"NAM",565,19,8,1998,-9,9,1998,1,1,2,-9,17,4,0,0,5
4339,4339009,"RWA",517,23,8,1998,-9,9,1998,0,0,2,-9,17,4,2,0,5
4339,4339009,"ZIM",552,23,8,1998,-9,9,1998,1,1,1,-9,17,4,0,0,5
4339,4339010,"UGA",500,23,8,1998,-9,9,1998,0,0,1,-9,17,4,2,0,5
4339,4339010,"ZIM",552,23,8,1998,-9,9,1998,1,1,-9,-9,17,4,0,0,5
4339,4339011,"DRC",490,-9,9,1998,30,6,2001,1,1,2,-9,20,5,0,0,5
4339,4339011,"UGA",500,-9,9,1998,30,6,2001,0,0,2,-9,20,5,2,0,5
4339,4339011,"ANG",540,-9,9,1998,30,6,2001,1,1,-9,-9,20,5,0,0,5
4339,4339011,"ZIM",552,-9,9,1998,30,6,2001,1,1,1,-9,20,5,0,0,5
4339,4339011,"NAM",565,-9,9,1998,30,6,2001,1,1,-9,-9,20,5,0,0,5
4339,4339012,"DRC",490,-9,9,1998,30,6,2001,1,1,1,-9,20,5,0,0,5
4339,4339012,"RWA",517,-9,9,1998,30,6,2001,0,0,2,-9,20,5,2,0,5
4339,4339012,"ANG",540,-9,9,1998,30,6,2001,1,1,-9,-9,20,5,0,0,5
4339,4339012,"ZIM",552,-9,9,1998,30,6,2001,1,1,1,-9,20,5,0,0,5
4339,4339012,"NAM",565,-9,9,1998,30,6,2001,1,1,1,-9,20,5,0,0,5
4339,4339013,"CHA",483,29,9,1998,30,4,1999,1,1,-9,-9,21,5,0,0,5
4339,4339013,"RWA",517,29,9,1998,30,4,1999,0,0,-9,-9,17,4,2,0,5
4339,4339014,"CHA",483,29,9,1998,30,4,1999,1,1,1,-9,21,5,0,0,5
4339,4339014,"UGA",500,29,9,1998,30,4,1999,0,0,1,-9,17,4,2,0,5
4340,4340001,"CRO",344,24,1,1993,24,1,1993,0,0,0,0,0,1,0,0,5
4340,4340001,"YUG",345,24,1,1993,24,1,1993,1,1,0,0,7,3,1,0,5
4340,4340002,"CRO",344,25,1,1993,25,1,1993,0,0,0,0,0,1,0,0,5
4340,4340002,"YUG",345,25,1,1993,25,1,1993,1,1,0,0,8,3,1,0,5
4340,4340003,"CRO",344,26,1,1993,26,1,1993,0,0,0,0,0,1,0,0,5
4340,4340003,"YUG",345,26,1,1993,26,1,1993,1,1,0,0,12,3,1,0,5
4340,4340004,"CRO",344,20,2,1993,20,2,1993,1,0,-9,-9,16,4,1,0,5
4340,4340004,"YUG",345,20,2,1993,20,2,1993,0,1,1,1,0,1,0,0,5
4341,4341001,"CRO",344,5,6,1993,5,6,1993,1,1,-9,-9,17,4,1,0,5
4341,4341001,"BOS",346,5,6,1993,5,6,1993,0,0,-9,-9,17,4,1,0,5
4341,4341002,"CRO",344,16,7,1993,16,7,1993,1,1,1,5,17,4,1,2,5
4341,4341002,"BOS",346,16,7,1993,16,7,1993,0,0,-9,-9,17,4,1,2,5
4341,4341003,"CRO",344,-9,9,1993,-9,9,1993,1,1,-9,-9,17,4,1,0,5
4341,4341003,"BOS",346,-9,9,1993,-9,9,1993,0,0,-9,-9,17,4,1,0,5
4341,4341004,"CRO",344,22,9,1993,22,9,1993,1,1,-9,-9,16,4,1,0,5
4341,4341004,"BOS",346,22,9,1993,22,9,1993,0,0,-9,-9,0,1,0,0,5
4341,4341005,"CRO",344,-9,10,1993,-9,10,1993,1,1,0,0,7,3,1,2,5
4341,4341005,"BOS",346,-9,10,1993,-9,10,1993,0,0,0,0,0,1,0,0,5
4341,4341006,"CRO",344,-9,11,1993,-9,11,1993,1,1,-9,-9,17,4,1,2,5
4341,4341006,"BOS",346,-9,11,1993,-9,11,1993,0,0,-9,-9,17,4,1,2,5
4341,4341007,"CRO",344,-9,11,1993,-9,11,1993,1,1,-9,-9,17,4,1,2,5
4341,4341007,"BOS",346,-9,11,1993,-9,11,1993,0,0,-9,-9,17,4,1,2,5
4341,4341008,"CRO",344,9,11,1993,19,11,1993,1,1,0,0,7,3,1,2,5
4341,4341008,"BOS",346,9,11,1993,19,11,1993,0,0,0,0,0,1,0,0,5
4341,4341009,"CRO",344,28,12,1993,30,12,1993,1,1,0,0,1,2,1,2,5
4341,4341009,"BOS",346,28,12,1993,30,12,1993,0,0,0,0,0,1,0,0,5
4341,4341010,"CRO",344,-9,1,1994,-9,1,1994,1,1,-9,-9,17,4,1,0,5
4341,4341010,"BOS",346,-9,1,1994,-9,1,1994,0,0,-9,-9,17,4,1,0,5
4341,4341011,"CRO",344,-9,1,1994,-9,1,1994,1,1,-9,-9,16,4,1,0,5
4341,4341011,"BOS",346,-9,1,1994,-9,1,1994,0,0,-9,-9,0,1,0,0,5
4341,4341012,"CRO",344,-9,1,1994,-9,1,1994,1,1,0,0,7,3,1,0,5
4341,4341012,"BOS",346,-9,1,1994,-9,1,1994,0,0,0,0,0,1,0,0,5
4341,4341013,"CRO",344,6,1,1994,6,1,1994,1,1,-9,-9,17,4,1,0,5
4341,4341013,"BOS",346,6,1,1994,6,1,1994,0,0,-9,-9,17,4,1,0,5
4341,4341014,"CRO",344,24,1,1994,24,1,1994,1,1,0,0,16,4,1,0,5
4341,4341014,"BOS",346,24,1,1994,24,1,1994,0,0,0,0,0,1,0,0,5
4341,4341015,"CRO",344,-9,2,1994,-9,2,1994,1,1,-9,-9,17,4,1,2,5
4341,4341015,"BOS",346,-9,2,1994,-9,2,1994,0,0,-9,-9,17,4,1,2,5
4342,4342001,"POR",235,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342001,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342002,"FRN",220,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342002,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342003,"GMY",255,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342003,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342004,"BEL",211,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342004,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342005,"ITA",325,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342005,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342006,"SPN",230,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342006,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342007,"UKG",200,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342007,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342008,"CAN",20,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342008,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342009,"NTH",210,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342009,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342010,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342010,"DEN",390,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342011,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342011,"NOR",385,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342012,"USA",2,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4342,4342012,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342013,"RUS",365,8,4,1999,19,4,1999,1,1,0,0,8,3,2,0,5
4342,4342013,"TUR",640,8,4,1999,19,4,1999,0,0,0,0,0,1,0,0,5
4343,4343001,"GMY",255,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343001,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343002,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343002,"MOR",600,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343003,"IRE",205,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343003,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343004,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343004,"ICE",395,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343005,"HUN",310,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343005,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343006,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343006,"EST",366,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343007,"CAN",20,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343007,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343008,"NTH",210,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343008,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343009,"CZR",316,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343009,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343010,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343010,"RUS",365,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343011,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343011,"TUR",640,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343012,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343012,"LIT",368,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343013,"BEL",211,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343013,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343014,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343014,"UKR",369,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343015,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343015,"AZE",373,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343016,"UKG",200,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343016,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343017,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343017,"DEN",390,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343018,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343018,"UAE",696,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343019,"SWZ",225,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343019,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343020,"SPN",230,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343020,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343021,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343021,"FIN",375,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343022,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343022,"NOR",385,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343023,"FRN",220,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343023,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343024,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343024,"JOR",663,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343025,"LUX",212,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343025,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343026,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343026,"GRG",372,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343027,"SLO",317,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
4343,4343027,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343028,"YUG",345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5
4343,4343028,"SLV",349,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5
