dispnum,stday,stmon,styear,endday,endmon,endyear,outcome,settle,fatality,fatalpre,maxdur,mindur,hiact,hostlev,recip,numa,numb,ongo2014,version
4169,20,1,1994,20,1,1994,5,3,0,0,1,1,12,3,0,1,1,0,5
4170,17,11,1996,10,12,1996,5,3,0,0,24,24,16,4,1,1,1,0,5
4171,9,1,1997,-9,8,1997,5,3,0,0,235,205,16,4,1,1,1,0,5
4172,6,2,1997,6,2,1997,6,1,0,0,1,1,16,4,0,1,1,0,5
4173,13,7,1996,13,7,1996,5,3,0,0,1,1,16,4,0,1,1,0,5
4174,15,8,1997,-9,8,1997,5,3,0,0,185,185,15,4,0,1,1,0,5
4175,13,2,1998,1,10,1999,5,3,2,-9,596,596,17,4,1,1,1,0,5
4176,25,5,1997,-9,5,1997,5,3,0,0,7,1,11,3,1,4,1,0,5
4177,29,10,1999,-9,10,1999,5,3,0,0,3,1,14,4,0,1,1,0,5
4179,15,8,1999,3,10,1999,5,3,0,0,50,50,16,4,0,1,1,0,5
4180,14,5,1999,15,7,1999,5,3,0,0,63,63,7,3,0,1,1,0,5
4182,6,4,1993,8,9,2006,6,1,3,-9,4904,4904,17,4,1,1,2,0,5
4183,25,5,1997,28,5,1997,7,2,0,0,4,4,15,4,0,1,1,0,5
4186,21,2,2000,3,4,2000,3,4,0,0,43,43,7,3,1,38,1,0,5
4187,-9,6,1998,-9,12,1998,5,3,0,0,214,155,11,3,1,1,1,0,5
4188,16,1,1999,16,1,1999,6,1,1,-9,1,1,17,4,1,1,1,0,5
4189,-9,7,1998,13,8,1998,6,1,0,0,44,14,14,4,1,1,1,0,5
4190,-9,6,1996,-9,6,1996,5,3,0,0,30,1,11,3,1,1,2,0,5
4191,26,6,1996,26,6,1996,5,3,0,0,1,1,16,4,0,1,1,0,5
4192,27,7,1996,-9,1,1997,5,3,0,0,189,159,16,4,1,1,1,0,5
4193,10,10,1997,29,7,1998,5,3,0,0,293,293,17,4,1,1,1,0,5
4196,24,2,1996,24,2,1996,5,3,0,0,1,1,16,4,0,1,1,0,5
4197,26,11,2000,-9,12,2000,5,4,0,0,36,6,8,3,0,1,2,0,5
4200,21,8,1999,21,8,1999,8,4,0,0,1,1,15,4,0,1,1,0,5
4201,24,9,1999,29,3,2001,5,3,1,-9,553,553,17,4,1,2,1,0,5
4203,-9,6,1997,19,7,1998,8,3,-9,-9,414,385,17,4,1,1,1,0,5
4205,29,9,1997,-9,4,1998,5,3,0,0,214,185,16,4,1,1,1,0,5
4206,5,9,1996,17,2,1999,5,3,0,0,896,896,16,4,0,1,1,0,5
4208,29,9,1999,-9,10,1999,5,3,0,0,33,3,14,4,0,1,1,0,5
4210,31,1,2000,21,10,2000,5,3,0,0,265,265,12,3,1,1,1,0,5
4212,17,11,1999,14,3,2001,5,3,0,0,484,484,12,3,1,1,1,0,5
4213,2,2,2000,-9,4,2000,7,2,0,0,85,85,15,4,0,1,1,0,5
4214,10,11,2000,20,12,2000,7,1,0,0,41,41,15,4,0,1,1,0,5
4215,11,1,1999,14,1,1999,5,3,0,0,4,4,8,3,0,1,1,0,5
4216,3,10,1997,3,10,1997,4,3,0,0,1,1,7,3,0,1,1,0,5
4217,20,8,1998,20,8,1998,5,3,0,0,1,1,16,4,0,1,1,0,5
4218,23,3,2000,23,3,2000,5,3,0,0,1,1,1,2,0,1,2,0,5
4219,7,1,1994,9,1,1994,7,3,0,0,3,3,15,4,0,1,1,0,5
4220,17,10,2000,9,11,2000,5,3,0,0,24,24,7,3,1,1,1,0,5
4221,18,6,2000,13,9,2000,5,3,1,1,88,88,17,4,1,1,2,0,5
4222,21,4,2000,21,4,2000,5,3,0,0,1,1,16,4,0,1,1,0,5
4223,18,7,1999,28,10,2000,5,3,2,-9,469,469,17,4,1,1,1,0,5
4224,8,11,1993,8,11,1993,5,3,0,0,1,1,1,2,0,1,1,0,5
4225,21,3,1999,24,3,1999,5,3,0,0,4,4,12,3,1,1,1,0,5
4226,-9,9,1997,-9,9,1997,5,3,0,0,30,1,7,3,0,1,1,0,5
4227,20,8,1998,20,8,1998,5,3,2,-9,1,1,16,4,0,1,1,0,5
4228,11,8,1998,-9,8,1998,5,3,0,0,21,1,11,3,0,3,1,0,5
4229,8,8,2000,8,2,2001,5,3,0,0,185,185,11,3,0,1,1,0,5
4230,27,6,1997,29,6,1997,5,3,0,0,3,3,8,3,0,1,1,0,5
4231,10,8,1996,18,10,1996,7,2,0,0,70,70,15,4,0,1,1,0,5
4232,3,4,2000,27,4,2000,5,3,0,0,25,25,16,4,0,1,1,0,5
4235,5,2,2001,5,2,2001,5,3,0,0,1,1,16,4,0,1,1,0,5
4236,12,12,2001,12,12,2001,5,3,0,0,1,1,4,2,0,1,1,0,5
4237,16,12,1994,16,12,1994,8,3,0,0,1,1,11,3,0,1,1,0,5
4238,14,2,2001,19,2,2001,5,3,0,0,6,6,7,3,0,1,1,0,5
4239,14,2,2001,11,4,2001,5,3,0,0,57,57,12,3,1,1,1,0,5
4240,30,8,2001,-9,9,2001,5,3,0,0,32,3,7,3,0,1,1,0,5
4242,18,10,2001,15,11,2005,5,3,0,0,1490,1490,16,4,1,1,1,0,5
4243,4,7,2000,4,7,2000,5,3,0,0,1,1,16,4,0,1,1,0,5
4244,8,5,1997,-9,5,1997,5,3,0,0,24,1,11,3,0,1,1,0,5
4245,8,10,1997,8,10,1997,5,3,0,0,1,1,16,4,1,1,1,0,5
4246,11,10,1997,15,10,1997,1,3,-9,-9,5,5,17,4,1,1,1,0,5
4248,28,9,1998,-9,4,1999,5,3,0,0,215,186,16,4,1,1,1,0,5
4249,16,2,1997,-9,2,1997,5,3,0,0,13,1,11,3,0,1,1,0,5
4250,25,2,1998,11,9,1998,5,3,-9,-9,199,199,17,4,1,1,1,0,5
4251,27,5,1997,10,3,1998,1,2,-9,-9,288,288,17,4,1,3,1,0,5
4252,14,8,1999,18,8,1999,5,1,-9,-9,5,5,17,4,1,1,1,0,5
4253,5,5,2000,11,6,2000,5,1,-9,-9,38,38,17,4,1,1,1,0,5
4254,-9,9,1998,-9,11,1998,8,4,0,0,91,33,7,3,0,1,1,0,5
4255,-9,2,1998,-9,2,1998,8,3,0,0,28,1,12,3,0,1,1,0,5
4256,9,4,1999,-9,10,1999,8,3,0,0,206,176,11,3,0,2,1,0,5
4257,-9,7,2000,25,5,2001,6,1,1,-9,329,299,16,4,1,1,1,0,5
4258,6,5,1998,-9,12,2000,6,1,6,-9,971,941,20,5,1,1,1,0,5
4259,-9,2,2001,16,3,2001,6,1,0,0,44,17,11,3,0,1,1,0,5
4260,3,10,1999,9,10,1999,5,3,0,0,7,7,12,3,1,1,1,0,5
4261,21,10,2000,21,10,2000,5,3,0,0,1,1,12,3,0,1,1,0,5
4262,13,10,2000,23,11,2000,5,3,0,0,42,42,16,4,0,1,1,0,5
4263,24,10,2001,-9,11,2001,7,1,0,0,38,9,15,4,0,1,1,0,5
4264,12,9,1999,26,9,1999,5,3,0,0,15,15,8,3,0,1,1,0,5
4266,22,12,2001,22,12,2001,5,3,1,-9,1,1,17,4,1,1,1,0,5
4269,2,8,1994,9,10,1995,5,3,0,0,434,434,11,3,1,7,1,0,5
4271,30,8,1996,4,11,1996,4,3,-9,-9,67,67,16,4,1,3,1,0,5
4272,-9,10,1996,25,9,1997,5,3,-9,-9,360,330,17,4,1,1,1,0,5
4273,7,10,1997,2,5,2003,1,2,6,-9,2034,2034,20,5,1,19,1,0,5
4274,21,1,1999,21,1,1999,5,3,0,0,1,1,7,3,0,1,1,0,5
4275,10,8,2000,10,8,2000,5,3,0,0,1,1,10,3,0,1,1,0,5
4277,13,7,2001,22,11,2003,3,1,5,-9,700,700,17,4,1,1,1,0,5
4278,17,4,2001,17,4,2001,5,3,0,0,1,1,7,3,0,1,1,0,5
4279,-9,5,2001,-9,5,2001,5,3,0,0,31,1,7,3,0,1,1,0,5
4280,23,3,2001,3,7,2001,7,1,1,1,103,103,15,4,1,1,1,0,5
4281,27,3,2001,-9,8,2001,5,3,0,0,158,128,7,3,1,1,2,0,5
4282,2,6,2001,10,11,2004,5,3,1,17,1258,1258,17,4,1,1,1,0,5
4283,15,9,2001,15,11,2001,1,3,6,-9,62,62,21,5,1,15,1,0,5
4284,21,12,2001,21,12,2001,8,4,0,0,1,1,7,3,0,1,1,0,5
4285,17,3,1994,17,3,1994,5,3,1,13,1,1,16,4,0,1,1,0,5
4286,10,3,1993,-9,3,1993,5,3,0,0,22,1,15,4,0,1,1,0,5
4287,20,5,1994,-9,5,1994,5,3,0,0,12,1,15,4,0,1,1,0,5
4288,-9,3,1996,-9,3,1996,5,3,-9,-9,31,1,16,4,0,1,1,0,5
4289,18,7,1999,18,7,1999,5,3,0,0,1,1,16,4,1,1,1,0,5
4290,24,8,2001,25,8,2001,5,3,0,0,2,2,7,3,0,1,1,0,5
4291,1,10,1998,19,11,1998,1,1,0,0,50,50,7,3,0,1,1,0,5
4292,10,6,1999,10,6,1999,5,3,0,0,1,1,16,4,0,1,1,0,5
4293,27,6,1995,28,6,1995,5,3,0,0,2,2,8,3,0,1,1,0,5
4295,31,7,2000,6,10,2000,7,3,0,0,68,68,15,4,0,1,2,0,5
4296,30,8,2001,30,8,2001,5,3,0,0,1,1,15,4,0,1,1,0,5
4297,12,10,1996,-9,10,1996,4,1,0,0,51,51,15,4,0,1,1,0,5
4298,5,8,2000,29,9,2000,5,3,0,0,56,56,15,4,1,1,2,0,5
4299,26,6,1993,28,6,1993,5,3,-9,-9,3,3,16,4,0,1,1,0,5
4300,26,1,2001,4,6,2001,5,3,0,0,130,130,16,4,1,1,1,0,5
4301,-9,5,2001,-9,5,2001,7,4,0,0,31,1,15,4,0,1,1,0,5
4302,13,8,1999,17,9,1999,6,1,0,0,36,36,8,3,0,1,1,0,5
4303,7,1,2001,21,11,2001,8,4,1,10,319,319,16,4,1,1,1,0,5
4304,7,12,1997,9,12,1997,5,3,0,0,3,3,12,3,0,1,1,0,5
4305,30,10,2001,30,10,2001,5,3,0,0,1,1,8,3,0,1,1,0,5
4306,1,3,2001,6,3,2001,5,3,0,0,6,6,14,4,0,1,1,0,5
4307,14,4,1994,-9,9,1994,3,4,0,0,170,141,14,4,0,1,1,0,5
4308,8,2,1993,8,2,1993,5,3,1,6,1,1,17,4,1,1,1,0,5
4309,4,3,1996,-9,4,1996,5,3,0,0,58,29,14,4,0,1,1,0,5
4310,26,3,2001,30,10,2001,5,3,0,0,219,219,11,3,0,1,1,0,5
4312,29,4,2000,1,5,2000,5,3,0,0,3,3,14,4,0,1,1,0,5
4313,29,4,2001,30,4,2001,8,3,0,0,2,2,11,3,0,1,1,0,5
4314,10,2,2001,29,4,2001,5,3,2,-9,79,79,17,4,1,1,1,0,5
4315,20,5,1997,-9,5,1997,5,3,0,0,12,1,11,3,0,1,1,0,5
4317,23,7,2001,-9,12,2001,8,4,0,0,162,132,12,3,1,1,1,0,5
4318,8,3,1995,23,2,1996,5,3,-9,-9,353,353,17,4,1,1,1,0,5
4319,15,12,1996,14,5,1997,5,3,2,-9,151,151,17,4,1,1,1,0,5
4320,27,12,2000,13,5,2003,5,3,0,0,868,868,7,3,1,1,1,0,5
4321,12,7,1998,17,7,1998,7,4,0,0,6,6,15,4,0,1,1,0,5
4322,13,8,1999,16,8,1999,5,3,0,0,4,4,8,3,0,1,1,0,5
4323,17,3,1997,3,4,1997,5,3,0,0,18,18,12,3,0,1,1,0,5
4324,25,7,2000,-9,1,2001,5,3,0,0,191,161,16,4,0,1,1,0,5
4325,25,8,2001,5,7,2003,5,3,1,19,680,680,16,4,0,1,1,0,5
4328,-9,9,1998,-9,9,1998,5,3,0,0,30,1,7,3,0,1,1,0,5
4329,-9,8,1998,-9,8,1998,5,3,0,0,31,1,7,3,0,1,1,0,5
4330,30,10,1999,30,10,1999,5,3,0,0,1,1,16,4,0,1,1,0,5
4331,16,4,1994,28,4,1994,5,3,0,0,13,13,7,3,0,1,1,0,5
4332,17,2,1994,20,2,1994,5,3,0,0,4,4,8,3,0,1,1,0,5
4333,-9,1,1994,-9,1,1994,5,3,0,0,31,1,7,3,0,1,1,0,5
4334,11,6,1999,11,6,1999,3,4,0,0,1,1,8,3,0,1,1,0,5
4335,24,6,1999,24,6,1999,5,3,0,0,1,1,7,3,0,1,1,0,5
4337,20,5,1997,-9,5,1997,8,4,0,0,12,1,11,3,0,1,1,0,5
4338,19,3,1999,30,3,1999,7,4,0,0,12,12,15,4,0,1,1,0,5
4339,-9,8,1998,3,6,2001,5,3,6,-9,1038,1008,21,5,1,2,5,0,5
4340,24,1,1993,20,2,1993,5,4,1,1,28,28,16,4,1,1,1,0,5
4341,5,6,1993,2,3,1994,6,1,4,-9,271,271,17,4,1,1,1,0,5
4342,8,4,1999,19,4,1999,5,4,0,0,12,12,8,3,0,1,13,0,5
4343,24,11,2000,28,11,2000,4,4,0,0,5,5,7,3,0,1,38,0,5
4344,15,4,1999,-9,4,1999,8,4,0,0,16,1,11,3,0,1,1,0,5
4345,6,1,2002,26,12,2002,5,3,-9,-9,355,355,16,4,0,1,1,0,5
4346,23,1,2002,4,2,2002,6,1,0,0,13,13,14,4,0,1,1,0,5
4347,25,1,2002,31,7,2002,5,3,-9,-9,188,188,16,4,0,1,1,0,5
4348,27,1,2002,3,6,2002,8,-9,0,0,128,128,15,4,1,1,1,0,5
4349,19,3,2002,18,10,2002,5,3,-9,-9,214,214,17,4,0,1,1,0,5
4350,1,7,2002,1,7,2002,5,3,1,1,1,1,16,4,0,1,1,0,5
4351,7,7,2002,7,7,2002,5,3,0,0,1,1,8,3,0,1,1,0,5
4352,11,7,2002,18,7,2002,2,2,0,0,8,8,14,4,1,1,1,0,5
4353,25,7,2002,25,7,2002,5,3,0,0,1,1,11,3,0,1,1,0,5
4354,26,8,2002,26,8,2002,5,3,0,0,1,1,1,2,0,1,1,0,5
4355,2,9,2002,5,9,2002,5,3,0,0,1,1,15,4,0,1,1,0,5
4356,4,9,2002,30,9,2003,5,3,0,0,392,392,14,4,1,1,2,0,5
4357,30,10,2002,30,10,2002,5,3,0,0,1,1,16,4,0,1,1,0,5
4358,2,12,2002,22,1,2003,5,3,0,0,52,52,16,4,0,1,1,0,5
4359,12,12,2002,12,6,2003,5,3,0,0,183,183,14,4,0,1,1,0,5
4360,24,7,2003,29,7,2003,7,3,0,0,6,6,15,4,0,1,1,0,5
4361,4,10,2003,4,10,2003,5,3,0,0,1,1,12,3,0,1,1,0,5
4362,1,11,2003,27,11,2003,5,3,1,1,27,27,17,4,1,1,1,0,5
4363,1,11,2003,1,11,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4364,26,12,2003,26,12,2003,5,3,0,0,1,1,8,3,0,1,1,0,5
4365,21,4,2004,21,4,2004,5,3,0,0,1,1,11,3,0,1,1,0,5
4366,24,4,2004,17,12,2004,5,3,0,0,238,238,16,4,1,2,1,0,5
4367,29,4,2004,30,1,2005,5,3,1,1,277,277,17,4,1,1,2,0,5
4368,3,6,2004,3,6,2004,5,3,0,0,1,1,8,3,0,1,1,0,5
4369,14,7,2004,14,7,2004,5,3,0,0,1,1,11,3,1,1,1,0,5
4370,30,10,2004,30,4,2005,5,3,0,0,183,183,14,4,0,1,1,0,5
4371,6,11,2004,6,5,2005,5,3,1,9,182,182,17,4,1,1,2,0,5
4372,2,12,2004,4,12,2004,5,3,1,-9,3,3,17,4,1,1,1,0,5
4373,4,1,2005,17,3,2005,5,3,0,0,73,73,11,3,0,1,1,0,5
4374,18,1,2005,7,3,2005,5,3,0,0,49,49,16,4,1,1,1,0,5
4375,17,2,2005,24,3,2005,5,3,0,0,36,36,11,3,1,1,1,0,5
4376,13,3,2005,13,3,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4377,23,3,2005,23,3,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4378,26,4,2005,26,4,2005,5,3,0,0,1,1,16,4,0,1,1,0,5
4379,17,6,2005,17,6,2005,5,3,0,0,1,1,16,4,0,1,1,0,5
4380,18,6,2005,18,6,2005,5,3,1,1,1,1,16,4,0,1,1,0,5
4381,29,9,2005,29,9,2005,5,3,0,0,1,1,4,2,0,1,1,0,5
4382,18,10,2005,18,10,2005,5,3,0,0,1,1,7,3,0,1,1,0,5
4383,25,10,2005,25,10,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4384,5,11,2005,17,8,2006,5,3,0,0,286,286,17,4,1,1,1,0,5
4385,24,4,2006,27,4,2006,5,3,1,-9,4,4,17,4,1,1,1,0,5
4386,28,4,2006,28,4,2006,5,3,1,1,1,1,17,4,0,1,1,0,5
4387,18,6,2006,21,1,2007,5,3,0,0,218,218,14,4,0,1,1,0,5
4388,17,8,2006,17,8,2006,2,2,0,0,1,1,12,3,0,1,1,0,5
4389,16,10,2006,16,10,2006,5,3,0,0,1,1,11,3,0,1,1,0,5
4390,18,10,2006,9,4,2007,5,3,2,-9,174,174,17,4,1,1,1,0,5
4391,10,11,2006,10,11,2006,5,3,0,0,1,1,11,3,0,1,1,0,5
4392,28,7,2007,19,12,2007,5,3,1,3,145,145,17,4,1,1,1,0,5
4393,10,9,2007,13,3,2008,8,-9,0,0,183,183,16,4,1,1,1,0,5
4394,26,12,2007,26,12,2007,5,3,0,0,1,1,17,4,0,1,1,0,5
4395,28,12,2007,13,7,2008,5,3,0,0,199,199,17,4,1,1,1,0,5
4396,12,2,2008,12,2,2008,2,2,1,1,1,1,17,4,0,1,1,0,5
4397,2,3,2008,2,3,2008,5,3,0,0,1,1,16,4,0,1,1,0,5
4398,18,4,2008,18,10,2008,-9,-9,1,-9,184,184,17,4,0,1,1,0,5
4399,9,5,2008,8,7,2008,5,3,0,0,61,61,16,4,1,1,1,0,5
4400,11,11,2008,11,11,2008,5,3,0,0,1,1,11,3,0,1,1,0,5
4401,5,12,2008,20,9,2010,5,3,0,0,655,655,16,4,0,1,1,0,5
4402,27,2,2009,27,8,2009,-9,-9,0,0,182,182,14,4,0,1,1,0,5
4403,15,5,2009,15,7,2009,5,3,1,-9,62,62,16,4,0,1,1,0,5
4404,20,6,2009,13,9,2009,5,3,0,0,86,86,11,3,0,1,1,0,5
4405,3,1,2010,3,1,2010,2,2,1,-9,1,1,17,4,1,1,1,0,5
4406,28,6,2010,28,6,2010,5,3,0,0,1,1,11,3,0,1,1,0,5
4407,29,8,2010,1,9,2010,8,-9,0,0,125,125,15,4,1,1,1,0,5
4408,29,8,2010,31,12,2010,8,-9,1,3,125,125,14,4,0,1,1,0,5
4409,22,2,2002,22,2,2002,5,3,0,0,1,1,7,3,1,1,1,0,5
4410,2,4,2002,3,4,2002,5,3,0,0,2,2,7,3,0,1,2,0,5
4411,23,5,2002,23,5,2002,5,3,0,0,1,1,11,3,0,1,1,0,5
4412,21,7,2002,21,7,2002,6,1,0,0,1,1,16,4,0,1,1,0,5
4413,6,8,2002,6,8,2002,5,3,0,0,1,1,7,3,0,1,1,0,5
4414,9,8,2002,31,12,2014,5,3,-9,-9,4528,4528,17,4,1,1,1,1,5
4415,11,8,2002,11,8,2002,5,3,0,0,1,1,7,3,0,1,1,0,5
4416,3,2,2003,3,2,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4417,26,4,2003,26,4,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4418,27,5,2003,27,5,2003,5,3,0,0,1,1,8,3,1,1,1,0,5
4419,-9,7,2003,-9,1,2004,5,3,0,0,215,155,11,3,0,1,1,0,5
4420,20,9,2003,20,9,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4421,20,3,2004,20,3,2004,5,3,0,0,1,1,16,4,1,1,1,0,5
4422,2,4,2004,6,8,2004,5,3,0,0,127,127,16,4,1,1,1,0,5
4423,21,10,2004,30,3,2005,5,3,0,0,161,161,7,3,1,1,1,0,5
4424,22,3,2005,29,9,2006,5,3,0,0,557,557,15,4,1,1,1,0,5
4425,23,3,2005,23,3,2005,5,3,0,0,1,1,12,3,1,1,1,0,5
4426,23,3,2005,6,6,2005,5,3,0,0,76,76,16,4,1,1,1,0,5
4427,13,5,2005,2,11,2005,5,3,0,0,174,174,11,3,0,1,1,0,5
4428,23,5,2005,23,5,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4429,24,10,2005,27,10,2005,8,4,0,0,183,183,15,4,0,1,1,0,5
4430,14,12,2005,14,12,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4431,23,5,2006,16,10,2006,5,3,0,0,147,147,7,3,1,1,1,0,5
4432,30,6,2006,26,9,2006,5,3,0,0,89,89,16,4,0,1,1,0,5
4433,26,9,2006,7,12,2006,5,3,1,1,73,73,16,4,1,1,1,0,5
4434,11,10,2006,11,10,2006,5,3,0,0,1,1,16,4,0,1,1,0,5
4435,12,5,2007,24,7,2007,5,3,0,0,74,74,7,3,1,1,1,0,5
4436,6,8,2007,24,9,2010,5,3,3,-9,1146,1146,17,4,1,1,1,0,5
4437,27,12,2007,16,2,2008,5,3,0,0,52,52,7,3,0,1,1,0,5
4438,15,4,2008,15,4,2008,5,3,0,0,1,1,7,3,0,1,1,0,5
4439,17,4,2008,17,4,2008,5,3,0,0,1,1,16,4,0,1,1,0,5
4440,14,7,2008,14,7,2008,5,3,0,0,1,1,7,3,0,1,1,0,5
4441,9,4,2009,9,4,2009,5,3,0,0,1,1,11,3,0,1,1,0,5
4442,17,1,2010,12,6,2010,5,3,0,0,147,147,17,4,1,1,1,0,5
4443,8,6,2010,8,6,2010,5,3,0,0,1,1,7,3,0,1,1,0,5
4444,15,4,2002,3,11,2002,5,3,0,0,203,203,7,3,0,1,1,0,5
4445,8,5,2002,8,5,2002,5,3,0,0,1,1,12,3,0,1,1,0,5
4446,8,6,2002,13,6,2002,5,3,0,0,6,6,7,3,0,1,1,0,5
4447,13,6,2002,13,6,2002,5,3,0,0,1,1,12,3,0,1,1,0,5
4448,16,7,2002,19,7,2002,-9,-9,0,0,185,185,15,4,0,1,1,0,5
4449,4,9,2002,4,9,2002,5,3,0,0,1,1,7,3,0,1,1,0,5
4450,19,9,2002,19,9,2002,5,3,0,0,1,1,7,3,0,1,1,0,5
4451,10,12,2002,11,12,2002,7,3,0,0,2,2,15,4,0,2,1,0,5
4452,2,1,2003,2,1,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4453,27,1,2003,27,1,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4454,13,2,2003,13,2,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4455,21,2,2003,23,9,2003,5,3,0,0,215,215,7,3,1,1,1,0,5
4456,7,3,2003,11,6,2003,5,3,0,0,97,97,15,4,0,1,1,0,5
4457,23,6,2003,27,3,2004,5,3,0,0,460,460,15,4,0,1,1,0,5
4458,26,6,2003,26,6,2003,5,3,0,0,1,1,12,3,0,1,1,0,5
4459,1,7,2003,4,7,2003,-9,-9,0,0,185,185,15,4,0,1,1,0,5
4460,3,7,2003,3,7,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4461,30,7,2003,30,7,2003,5,3,0,0,1,1,7,3,0,1,1,0,5
4462,6,8,2003,4,5,2004,5,3,0,0,273,273,7,3,1,1,1,0,5
4463,15,9,2003,15,9,2003,5,3,0,0,1,1,11,3,0,1,1,0,5
4464,23,9,2003,23,9,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4465,30,4,2004,30,11,2004,5,3,0,0,215,215,7,3,0,1,1,0,5
4466,30,9,2004,30,9,2004,5,3,0,0,1,1,11,3,0,1,1,0,5
4467,10,11,2004,10,11,2004,3,3,0,0,1,1,8,3,1,1,1,0,5
4468,8,3,2005,7,7,2005,5,3,0,0,122,122,7,3,1,1,1,0,5
4469,24,5,2005,24,5,2005,-9,-9,0,0,1,1,1,2,0,1,1,0,5
4470,15,6,2005,10,7,2005,5,3,0,0,26,26,7,3,0,1,1,0,5
4471,23,8,2005,26,8,2005,-9,-9,0,0,185,185,15,4,0,1,1,0,5
4472,9,9,2005,11,11,2005,5,3,0,0,64,64,7,3,0,1,1,0,5
4473,28,10,2005,13,11,2005,5,3,0,0,17,17,17,4,0,1,1,0,5
4474,-9,11,2005,-9,5,2006,-9,-9,0,0,212,153,14,4,0,1,1,0,5
4475,25,1,2006,25,1,2006,5,3,0,0,1,1,7,3,1,1,1,0,5
4476,19,4,2006,19,4,2006,5,3,0,0,1,1,7,3,0,1,1,0,5
4477,16,8,2006,16,8,2006,5,3,0,0,1,1,16,4,0,1,1,0,5
4478,28,4,2007,27,5,2007,5,3,0,0,30,30,7,3,0,1,2,0,5
4479,21,6,2007,21,6,2007,5,3,0,0,1,1,1,2,0,1,1,0,5
4480,9,2,2008,9,2,2008,5,3,0,0,1,1,7,3,1,1,1,0,5
4481,6,5,2008,22,6,2008,5,3,0,0,48,48,7,3,0,1,1,0,5
4482,16,6,2008,16,6,2008,5,3,0,0,1,1,7,3,0,1,1,0,5
4483,17,1,2009,1,7,2013,5,3,2,48,1627,1627,17,4,1,2,1,0,5
4484,30,1,2009,30,1,2009,5,3,0,0,1,1,16,4,0,1,1,0,5
4485,19,2,2009,19,2,2009,5,3,0,0,1,1,16,4,0,1,1,0,5
4486,9,3,2009,19,3,2009,5,3,0,0,11,11,7,3,1,1,1,0,5
4487,13,9,2009,13,9,2009,5,3,0,0,1,1,8,3,0,1,1,0,5
4488,29,3,2010,12,10,2010,5,3,0,0,198,198,15,4,0,1,1,0,5
4489,21,4,2010,21,4,2010,5,3,0,0,1,1,7,3,0,1,1,0,5
4490,4,6,2010,4,6,2010,5,3,0,0,1,1,16,4,0,1,1,0,5
4491,7,9,2010,30,12,2014,5,3,0,0,1576,1576,15,4,1,1,1,1,5
4492,14,9,2010,14,9,2010,5,3,0,0,1,1,7,3,0,1,1,0,5
4493,18,12,2010,18,12,2010,5,3,0,0,1,1,7,3,0,1,1,0,5
4494,6,8,2002,6,8,2002,5,3,0,0,1,1,16,4,0,1,1,0,5
4495,-9,3,2003,-9,3,2003,5,3,0,0,31,1,16,4,0,1,1,0,5
4496,15,7,2003,15,7,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4497,22,2,2004,22,2,2004,5,3,0,0,1,1,11,3,0,1,1,0,5
4498,1,7,2005,1,7,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4499,5,3,2006,11,3,2006,5,3,0,0,7,7,11,3,0,1,1,0,5
4500,11,8,2006,11,8,2006,5,3,0,0,1,1,16,4,0,1,1,0,5
4501,-9,3,2007,-9,3,2007,5,3,0,0,31,1,16,4,0,1,1,0,5
4502,2,3,2008,3,3,2008,5,3,0,0,2,2,12,3,1,1,1,0,5
4503,3,3,2008,16,5,2008,5,3,0,0,75,75,12,3,1,1,1,0,5
4504,7,3,2009,12,8,2009,5,3,0,0,159,159,11,3,0,1,1,0,5
4505,9,8,2009,21,11,2009,5,3,0,0,105,105,12,3,1,1,1,0,5
4506,8,1,2010,8,1,2010,5,3,0,0,1,1,7,3,0,1,1,0,5
4507,29,7,2010,30,7,2010,5,3,0,0,2,2,11,3,1,1,1,0,5
4508,-9,10,2010,-9,4,2011,5,3,0,0,212,153,14,4,0,1,1,0,5
4509,23,4,2002,23,4,2002,5,3,0,0,1,1,11,3,0,1,1,0,5
4510,22,8,2002,22,3,2003,5,3,0,0,213,213,11,3,1,1,1,0,5
4511,8,1,2003,8,1,2003,5,3,1,1,1,1,17,4,0,1,1,0,5
4512,22,3,2003,4,7,2003,-9,-9,0,0,286,286,16,4,1,2,1,0,5
4513,22,3,2003,13,4,2003,5,3,0,0,23,23,8,3,0,1,1,0,5
4514,10,4,2003,12,4,2003,5,3,1,-9,3,3,16,4,0,1,1,0,5
4515,26,5,2003,26,5,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4516,5,7,2003,6,7,2003,7,1,0,0,2,2,15,4,0,1,1,0,5
