dispnum,incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version
4457,4457003,15,1,2004,15,1,2004,1,69,0,0,7,3,1,5
4458,4458001,26,6,2003,26,6,2003,1,-9,0,0,12,3,1,5
4459,4459001,1,7,2003,4,7,2003,1,-9,0,0,15,4,1,5
4460,4460001,3,7,2003,3,7,2003,1,-9,0,0,7,3,1,5
4461,4461001,30,7,2003,30,7,2003,1,-9,0,0,7,3,1,5
4462,4462002,24,12,2003,24,12,2003,1,132,0,0,7,3,1,5
4462,4462001,6,8,2003,6,8,2003,1,140,0,0,7,3,1,5
4462,4462003,4,5,2004,4,5,2004,1,-9,0,0,7,3,1,5
4463,4463001,15,9,2003,15,9,2003,1,-9,0,0,11,3,1,5
4464,4464001,23,9,2003,23,9,2003,1,-9,0,0,16,4,1,5
4465,4465002,16,8,2004,16,8,2004,1,106,0,0,7,3,1,5
4465,4465001,30,4,2004,30,4,2004,1,108,0,0,7,3,1,5
4465,4465003,30,11,2004,30,11,2004,1,-9,0,0,7,3,1,5
4466,4466001,30,9,2004,30,9,2004,1,-9,0,0,11,3,1,5
4467,4467002,10,11,2004,10,11,2004,1,-9,0,0,8,3,1,5
4467,4467001,10,11,2004,10,11,2004,1,0,0,0,7,3,1,5
4468,4468002,8,3,2005,8,3,2005,1,8,0,0,7,3,1,5
4468,4468005,7,7,2005,7,7,2005,1,0,0,0,7,3,1,5
4468,4468001,8,3,2005,8,3,2005,1,0,0,0,7,3,1,5
4468,4468003,16,3,2005,18,3,2005,3,0,0,0,7,3,1,5
4468,4468004,16,3,2005,18,3,2005,3,113,0,0,7,3,1,5
4468,4468006,7,7,2005,7,7,2005,1,-9,0,0,7,3,1,5
4469,4469001,24,5,2005,24,5,2005,1,-9,0,0,1,2,1,5
4470,4470001,15,6,2005,15,6,2005,1,6,0,0,7,3,1,5
4470,4470003,10,7,2005,10,7,2005,1,-9,0,0,7,3,1,5
4470,4470002,21,6,2005,21,6,2005,1,19,0,0,7,3,1,5
4471,4471001,23,8,2005,26,8,2005,1,-9,0,0,15,4,1,5
4472,4472002,11,11,2005,11,11,2005,1,-9,0,0,7,3,1,5
4472,4472001,9,9,2005,9,9,2005,1,63,0,0,7,3,1,5
4473,4473002,11,11,2005,11,11,2005,1,0,0,0,7,3,1,5
4473,4473001,28,10,2005,28,10,2005,1,14,0,0,17,4,1,5
4473,4473004,13,11,2005,13,11,2005,1,-9,0,0,7,3,1,5
4473,4473003,11,11,2005,11,11,2005,1,2,0,0,7,3,1,5
4474,4474001,-9,11,2005,-9,11,2005,-9,-9,0,0,14,4,1,5
4475,4475001,25,1,2006,25,1,2006,1,0,0,0,7,3,1,5
4475,4475002,25,1,2006,25,1,2006,1,-9,0,0,7,3,1,5
4476,4476001,19,4,2006,19,4,2006,1,-9,0,0,7,3,1,5
4477,4477001,16,8,2006,16,8,2006,1,-9,0,0,16,4,1,5
4478,4478002,28,4,2007,11,5,2007,14,13,0,0,7,3,1,5
4478,4478003,11,5,2007,27,5,2007,17,7,0,0,7,3,1,5
4478,4478001,28,4,2007,11,5,2007,14,0,0,0,7,3,1,5
4478,4478004,18,5,2007,27,5,2007,10,-9,0,0,7,3,1,5
4479,4479001,21,6,2007,21,6,2007,1,-9,0,0,1,2,1,5
4480,4480001,9,2,2008,9,2,2008,1,0,0,0,7,3,1,5
4480,4480002,9,2,2008,9,2,2008,1,-9,0,0,7,3,1,5
4481,4481001,6,5,2008,6,5,2008,1,11,0,0,7,3,1,5
4481,4481004,22,6,2008,22,6,2008,1,-9,0,0,7,3,1,5
4481,4481003,27,5,2008,27,5,2008,1,26,0,0,7,3,1,5
4481,4481002,17,5,2008,17,5,2008,1,10,0,0,7,3,1,5
4482,4482001,16,6,2008,16,6,2008,1,-9,0,0,7,3,1,5
4483,4483042,24,3,2011,24,3,2011,1,29,0,0,7,3,1,5
4483,4483033,23,11,2010,23,11,2010,1,3,0,0,8,3,1,5
4483,4483065,28,3,2013,28,3,2013,1,52,0,0,8,3,1,5
4483,4483053,11,11,2011,11,11,2011,1,12,0,0,11,3,1,5
4483,4483048,10,8,2011,10,8,2011,1,8,0,0,7,3,1,5
4483,4483039,4,1,2011,4,1,2011,1,54,0,0,8,3,1,5
4483,4483055,24,11,2011,24,11,2011,1,25,0,0,1,2,1,5
4483,4483020,30,3,2010,30,3,2010,1,46,0,0,8,3,1,5
4483,4483037,20,12,2010,20,12,2010,1,2,0,0,7,3,1,5
4483,4483014,26,1,2010,26,1,2010,1,0,0,0,8,3,1,5
4483,4483060,19,10,2012,19,10,2012,1,4,0,0,1,2,1,5
4483,4483054,23,11,2011,23,11,2011,1,1,0,0,7,3,1,5
4483,4483056,19,12,2011,19,12,2011,1,0,0,0,7,3,1,5
4483,4483064,12,3,2013,12,3,2013,1,16,0,0,8,3,1,5
4483,4483022,15,5,2010,15,5,2010,1,9,0,0,7,3,1,5
4483,4483063,3,2,2013,3,2,2013,1,37,0,0,11,3,1,5
4483,4483050,12,10,2011,12,10,2011,1,0,0,0,8,3,1,5
4483,4483045,27,4,2011,27,4,2011,1,51,0,0,7,3,1,5
4483,4483010,11,11,2009,11,11,2009,1,0,0,0,7,3,1,5
4483,4483024,25,7,2010,30,7,2010,6,0,0,0,7,3,2,5
4483,4483046,17,6,2011,17,6,2011,1,54,0,0,11,3,1,5
4483,4483043,22,4,2011,22,4,2011,1,3,0,0,1,2,1,5
4483,4483031,3,11,2010,3,11,2010,1,20,0,0,7,3,1,5
4483,4483044,25,4,2011,25,4,2011,1,2,0,0,11,3,1,5
4483,4483028,15,10,2010,15,10,2010,1,14,0,0,1,2,1,5
4483,4483032,23,11,2010,23,11,2010,1,0,1,2,17,4,1,5
4483,4483004,9,3,2009,9,3,2009,1,85,0,0,8,3,1,5
4483,4483052,28,10,2011,3,11,2011,7,14,0,0,7,3,1,5
4483,4483007,17,8,2009,17,8,2009,1,37,0,0,8,3,1,5
4483,4483009,10,11,2009,10,11,2009,1,1,0,0,17,4,1,5
4483,4483057,19,12,2011,19,12,2011,1,52,0,0,8,3,1,5
4483,4483041,23,3,2011,24,3,2011,2,1,0,0,1,2,1,5
4483,4483002,17,1,2009,17,1,2009,1,27,0,0,11,3,1,5
4483,4483005,2,6,2009,2,6,2009,1,2,0,0,7,3,1,5
4483,4483011,11,11,2009,11,11,2009,1,40,0,0,8,3,1,5
4483,4483061,23,10,2012,23,10,2012,1,28,0,0,8,3,1,5
4483,4483016,20,2,2010,20,2,2010,1,12,0,0,8,3,1,5
4483,4483049,18,8,2011,18,8,2011,1,55,0,0,8,3,1,5
4483,4483051,12,10,2011,12,10,2011,1,16,0,0,11,3,1,5
4483,4483040,27,2,2011,27,2,2011,1,24,0,0,1,2,1,5
4483,4483034,26,11,2010,28,11,2010,3,12,0,0,7,3,2,5
4483,4483059,24,7,2012,24,7,2012,1,87,0,0,11,3,1,5
4483,4483019,26,3,2010,26,3,2010,1,4,2,46,16,4,1,5
4483,4483067,1,7,2013,1,7,2013,1,-9,0,0,7,3,1,5
4483,4483003,13,2,2009,13,2,2009,1,24,0,0,7,3,1,5
4483,4483062,20,11,2012,20,11,2012,1,75,0,0,7,3,1,5
4483,4483029,29,10,2010,29,10,2010,1,5,0,0,17,4,1,5
4483,4483008,23,9,2009,23,9,2009,1,48,0,0,7,3,1,5
4483,4483001,17,1,2009,17,1,2009,1,0,0,0,8,3,1,5
4483,4483027,24,8,2010,24,8,2010,1,52,0,0,1,2,1,5
4483,4483015,26,1,2010,27,1,2010,2,25,0,0,7,3,1,5
4483,4483006,4,6,2009,4,6,2009,1,74,0,0,7,3,1,5
4483,4483025,25,7,2010,25,7,2010,1,11,0,0,4,2,1,5
4483,4483036,18,12,2010,18,12,2010,1,2,0,0,8,3,1,5
4483,4483021,15,5,2010,15,5,2010,1,0,0,0,7,3,1,5
4483,4483038,22,12,2010,23,12,2010,2,13,0,0,7,3,1,5
4483,4483047,10,8,2011,10,8,2011,1,0,0,0,7,3,1,5
4483,4483018,4,3,2010,4,3,2010,1,22,0,0,16,4,1,5
4483,4483030,3,11,2010,3,11,2010,1,0,0,0,7,3,1,5
4483,4483017,4,3,2010,4,3,2010,1,0,0,0,12,3,1,5
4483,4483012,21,12,2009,21,12,2009,1,36,0,0,1,2,1,5
4483,4483026,5,8,2010,5,8,2010,1,19,0,0,7,3,1,5
4483,4483035,8,12,2010,8,12,2010,1,10,0,0,7,3,1,5
4483,4483023,24,5,2010,24,5,2010,1,62,0,0,1,2,1,5
4483,4483013,26,1,2010,29,1,2010,4,0,0,0,7,3,1,5
4483,4483058,9,2,2012,9,2,2012,1,166,0,0,11,3,1,5
4483,4483066,19,5,2013,19,5,2013,1,43,0,0,11,3,1,5
4484,4484001,30,1,2009,30,1,2009,1,-9,0,0,16,4,1,5
4485,4485001,19,2,2009,19,2,2009,1,-9,0,0,16,4,1,5
4486,4486004,19,3,2009,19,3,2009,1,-9,0,0,7,3,1,5
4486,4486002,13,3,2009,13,3,2009,1,2,0,0,7,3,1,5
4486,4486003,15,3,2009,15,3,2009,1,4,0,0,7,3,1,5
4486,4486001,9,3,2009,9,3,2009,1,4,0,0,7,3,1,5
4487,4487001,13,9,2009,13,9,2009,1,-9,0,0,8,3,1,5
4488,4488001,29,3,2010,1,4,2010,1,5,0,0,15,4,1,5
4488,4488004,15,9,2010,12,10,2010,28,-9,0,0,15,4,1,5
4488,4488003,30,7,2010,30,7,2010,1,47,0,0,7,3,1,5
4488,4488002,3,4,2010,3,4,2010,1,118,0,0,7,3,1,5
4489,4489001,21,4,2010,21,4,2010,1,-9,0,0,7,3,1,5
4490,4490001,4,6,2010,4,6,2010,1,-9,0,0,16,4,1,5
4491,4491004,24,10,2010,24,10,2010,1,27,0,0,7,3,1,5
4491,4491062,5,7,2013,7,7,2013,3,11,0,0,7,3,1,5
4491,4491116,24,10,2014,30,10,2014,7,10,0,0,7,3,1,5
4491,4491097,12,4,2014,12,4,2014,1,14,0,0,7,3,1,5
4491,4491031,26,11,2012,29,11,2012,4,8,0,0,7,3,1,5
4491,4491001,7,9,2010,24,9,2010,18,17,0,0,15,4,1,5
4491,4491021,5,4,2012,5,4,2012,1,27,0,0,7,3,1,5
4491,4491070,8,9,2013,9,9,2013,2,19,0,0,8,3,1,5
4491,4491042,10,1,2013,10,1,2013,1,9,0,0,7,3,1,5
4491,4491023,6,6,2012,6,6,2012,1,35,0,0,7,3,1,5
4491,4491122,30,12,2014,30,12,2014,1,-9,0,0,7,3,1,5
4491,4491101,24,5,2014,24,5,2014,1,7,0,0,7,3,1,5
4491,4491118,25,11,2014,25,11,2014,1,4,0,0,7,3,1,5
4491,4491022,2,5,2012,3,5,2012,2,35,0,0,7,3,1,5
4491,4491106,30,6,2014,30,6,2014,1,5,0,0,7,3,1,5
4491,4491087,7,1,2014,7,1,2014,1,5,0,0,7,3,1,5
4491,4491046,10,2,2013,11,2,2013,2,5,0,0,7,3,1,5
4491,4491006,28,11,2010,28,11,2010,1,60,0,0,7,3,1,5
4491,4491008,2,3,2011,2,3,2011,1,3,0,0,7,3,1,5
4491,4491119,29,11,2014,29,11,2014,1,20,0,0,7,3,1,5
4491,4491110,6,8,2014,6,8,2014,1,0,0,0,7,3,1,5
4491,4491109,5,8,2014,6,8,2014,2,1,0,0,7,3,1,5
4491,4491034,13,12,2012,13,12,2012,1,8,0,0,7,3,1,5
4491,4491050,3,3,2013,12,3,2013,10,13,0,0,7,3,1,5
4491,4491108,12,7,2014,12,7,2014,1,24,0,0,7,3,1,5
4491,4491103,6,6,2014,6,6,2014,1,4,0,0,7,3,1,5
4491,4491041,10,1,2013,10,1,2013,1,0,0,0,7,3,1,5
4491,4491082,1,12,2013,3,12,2013,3,7,0,0,7,3,1,5
4491,4491036,25,12,2012,25,12,2012,1,0,0,0,7,3,1,5
4491,4491091,16,2,2014,16,2,2014,1,5,0,0,7,3,1,5
4491,4491094,9,3,2014,9,3,2014,1,1,0,0,7,3,1,5
4491,4491029,16,10,2012,23,11,2012,39,41,0,0,7,3,1,5
4491,4491007,27,1,2011,27,1,2011,1,34,0,0,7,3,1,5
4491,4491092,21,2,2014,23,2,2014,3,16,0,0,7,3,1,5
4491,4491102,31,5,2014,31,5,2014,1,6,0,0,7,3,1,5
4491,4491077,7,11,2013,7,11,2013,1,9,0,0,7,3,1,5
4491,4491115,18,10,2014,18,10,2014,1,6,0,0,7,3,1,5
4491,4491012,7,4,2011,7,4,2011,1,62,0,0,7,3,1,5
4491,4491069,2,9,2013,19,9,2013,18,6,0,0,7,3,1,5
4491,4491018,4,10,2011,4,10,2011,1,102,0,0,7,3,1,5
4491,4491020,12,2,2012,12,2,2012,1,53,0,0,7,3,1,5
4491,4491079,17,11,2013,17,11,2013,1,5,0,0,7,3,1,5
4491,4491105,10,6,2014,11,6,2014,2,20,0,0,7,3,1,5
4491,4491002,24,9,2010,6,10,2010,13,0,0,0,7,3,1,5
4491,4491014,15,6,2011,15,6,2011,1,18,0,0,7,3,1,5
4491,4491013,8,6,2011,8,6,2011,1,7,0,0,7,3,1,5
4491,4491025,11,7,2012,11,7,2012,1,35,0,0,7,3,1,5
4491,4491065,31,7,2013,31,7,2013,1,16,0,0,7,3,1,5
4491,4491009,5,3,2011,7,3,2011,3,21,0,0,7,3,1,5
4491,4491048,22,2,2013,24,2,2013,3,6,0,0,7,3,1,5
4491,4491011,7,4,2011,7,4,2011,1,0,0,0,7,3,1,5
4491,4491044,30,1,2013,31,1,2013,2,5,0,0,7,3,1,5
4491,4491117,3,11,2014,3,11,2014,1,22,0,0,7,3,1,5
4491,4491099,29,4,2014,29,4,2014,1,1,0,0,7,3,1,5
4491,4491005,20,11,2010,20,11,2010,1,8,0,0,7,3,1,5
4491,4491100,30,4,2014,2,5,2014,3,24,0,0,7,3,1,5
4491,4491064,24,7,2013,25,7,2013,2,7,0,0,7,3,1,5
4491,4491095,10,3,2014,10,3,2014,1,12,0,0,7,3,1,5
4491,4491056,12,5,2013,13,5,2013,2,5,0,0,7,3,1,5
4491,4491096,22,3,2014,7,4,2014,17,21,0,0,7,3,1,5
4491,4491032,4,12,2012,7,12,2012,4,7,0,0,7,3,1,5
4491,4491080,22,11,2013,24,11,2013,3,0,0,0,7,3,1,5
4491,4491053,1,4,2013,1,4,2013,1,8,0,0,7,3,1,5
4491,4491121,23,12,2014,23,12,2014,1,7,0,0,7,3,1,5
4491,4491112,8,9,2014,8,9,2014,1,12,0,0,7,3,1,5
4491,4491043,19,1,2013,26,1,2013,8,11,0,0,7,3,1,5
4491,4491052,23,3,2013,23,3,2013,1,9,0,0,7,3,1,5
4491,4491017,24,8,2011,24,8,2011,1,41,0,0,7,3,1,5
4491,4491058,20,5,2013,7,6,2013,19,33,0,0,7,3,1,5
4491,4491049,28,2,2013,28,2,2013,1,3,0,0,7,3,1,5
4491,4491057,17,5,2013,17,5,2013,1,3,0,0,7,3,1,5
4491,4491015,3,7,2011,3,7,2011,1,27,0,0,7,3,1,5
4491,4491081,22,11,2013,24,11,2013,3,9,0,0,8,3,1,5
4491,4491104,10,6,2014,11,6,2014,2,0,0,0,7,3,1,5
4491,4491074,19,10,2013,19,10,2013,1,6,0,0,7,3,1,5
4491,4491073,13,10,2013,13,10,2013,1,6,0,0,7,3,1,5
4491,4491072,1,10,2013,2,10,2013,2,12,0,0,7,3,1,5
4491,4491026,15,8,2012,17,8,2012,3,25,0,0,15,4,1,5
4491,4491016,30,7,2011,30,7,2011,1,25,0,0,7,3,1,5
4491,4491090,2,2,2014,2,2,2014,1,14,0,0,7,3,1,5
4491,4491098,26,4,2014,26,4,2014,1,3,0,0,7,3,1,5
4491,4491039,5,1,2013,11,1,2013,7,0,0,0,7,3,1,5
4491,4491089,27,1,2014,27,1,2014,1,6,0,0,7,3,1,5
4491,4491107,5,7,2014,5,7,2014,1,7,0,0,7,3,1,5
4491,4491033,11,12,2012,17,12,2012,7,2,0,0,7,3,1,5
4491,4491066,16,8,2013,16,8,2013,1,11,0,0,7,3,1,5
4491,4491061,1,7,2013,1,7,2013,1,4,0,0,7,3,1,5
4491,4491051,16,3,2013,18,3,2013,3,7,0,0,7,3,1,5
4491,4491083,8,12,2013,8,12,2013,1,14,0,0,7,3,1,5
4491,4491113,20,9,2014,20,9,2014,1,13,0,0,7,3,1,5
4491,4491054,9,4,2013,9,4,2013,1,7,0,0,7,3,1,5
4491,4491078,16,11,2013,17,11,2013,2,1,0,0,7,3,1,5
4491,4491027,9,9,2012,24,9,2012,16,22,0,0,7,3,1,5
4491,4491068,27,8,2013,27,8,2013,1,6,0,0,7,3,1,5
4491,4491038,31,12,2012,31,12,2012,1,5,0,0,7,3,1,5
4491,4491037,25,12,2012,25,12,2012,1,6,0,0,7,3,1,5
4491,4491047,15,2,2013,18,2,2013,4,7,0,0,7,3,1,5
4491,4491035,21,12,2012,25,12,2012,5,4,0,0,7,3,1,5
4491,4491114,3,10,2014,3,10,2014,1,15,0,0,7,3,1,5
4491,4491028,1,10,2012,10,10,2012,10,15,0,0,7,3,1,5
4491,4491076,25,10,2013,29,10,2013,5,13,0,0,7,3,1,5
4491,4491059,22,6,2013,22,6,2013,1,5,0,0,7,3,1,5
4491,4491060,27,6,2013,27,6,2013,1,4,0,0,7,3,1,5
4491,4491003,24,9,2010,6,10,2010,13,30,0,0,7,3,1,5
4491,4491093,9,3,2014,9,3,2014,1,0,0,0,7,3,1,5
4491,4491088,12,1,2014,12,1,2014,1,15,0,0,7,3,1,5
4491,4491086,7,1,2014,7,1,2014,1,0,0,0,7,3,1,5
4491,4491085,29,12,2013,31,12,2013,3,9,0,0,7,3,1,5
4491,4491055,16,4,2013,5,5,2013,20,26,0,0,7,3,1,5
4491,4491040,5,1,2013,5,1,2013,1,5,0,0,7,3,1,5
4491,4491063,16,7,2013,11,8,2013,27,8,0,0,7,3,1,5
4491,4491084,22,12,2013,22,12,2013,1,7,0,0,7,3,1,5
4491,4491010,26,3,2011,26,3,2011,1,12,0,0,7,3,1,5
4491,4491030,26,11,2012,29,11,2012,4,0,0,0,7,3,1,5
4491,4491111,6,8,2014,6,8,2014,1,33,0,0,7,3,1,5
4491,4491120,19,12,2014,19,12,2014,1,4,0,0,7,3,1,5
4491,4491024,11,7,2012,12,7,2012,2,0,0,0,7,3,1,5
4491,4491075,25,10,2013,26,10,2013,2,0,0,0,7,3,1,5
4491,4491067,27,8,2013,27,8,2013,1,0,0,0,7,3,1,5
4491,4491019,14,1,2012,14,1,2012,1,29,0,0,7,3,1,5
4491,4491071,27,9,2013,27,9,2013,1,4,0,0,7,3,1,5
4491,4491045,4,2,2013,5,2,2013,2,6,0,0,7,3,1,5
4492,4492001,14,9,2010,14,9,2010,1,-9,0,0,7,3,1,5
4493,4493001,18,12,2010,18,12,2010,1,-9,0,0,7,3,1,5
4494,4494001,6,8,2002,6,8,2002,1,-9,0,0,16,4,1,5
4495,4495001,-9,3,2003,-9,3,2003,-9,-9,0,0,11,3,1,5
4495,4495002,30,3,2003,30,3,2003,1,-9,0,0,16,4,1,5
4496,4496001,15,7,2003,15,7,2003,1,-9,0,0,16,4,1,5
4497,4497001,22,2,2004,22,2,2004,1,-9,0,0,11,3,1,5
4498,4498001,1,7,2005,1,7,2005,1,-9,0,0,11,3,1,5
4499,4499002,10,3,2006,10,3,2006,1,1,0,0,11,3,1,5
4499,4499001,5,3,2006,5,3,2006,1,5,0,0,11,3,1,5
4499,4499003,11,3,2006,11,3,2006,1,-9,0,0,7,3,1,5
4500,4500001,11,8,2006,11,8,2006,1,-9,0,0,16,4,1,5
4501,4501001,-9,3,2007,-9,3,2007,-9,-9,0,0,16,4,1,5
4502,4502002,3,3,2008,3,3,2008,1,-9,0,0,11,3,1,5
4502,4502001,2,3,2008,2,3,2008,1,1,0,0,12,3,1,5
4503,4503001,3,3,2008,3,3,2008,1,74,0,0,11,3,1,5
4503,4503002,16,5,2008,16,5,2008,1,-9,0,0,12,3,1,5
4504,4504002,18,3,2009,18,3,2009,1,147,0,0,11,3,1,5
4504,4504003,12,8,2009,12,8,2009,1,-9,0,0,11,3,1,5
4504,4504001,7,3,2009,7,3,2009,1,11,0,0,11,3,1,5
4505,4505003,21,11,2009,21,11,2009,1,-9,0,0,8,3,1,5
4505,4505002,3,11,2009,3,11,2009,1,18,0,0,11,3,1,5
4505,4505001,9,8,2009,9,8,2009,1,86,0,0,12,3,1,5
4506,4506001,8,1,2010,8,1,2010,1,0,0,0,7,3,1,5
4506,4506002,8,1,2010,8,1,2010,1,-9,0,0,7,3,1,5
4507,4507001,29,7,2010,29,7,2010,1,1,0,0,7,3,1,5
4507,4507002,30,7,2010,30,7,2010,1,-9,0,0,11,3,1,5
4508,4508001,-9,10,2010,-9,4,2011,-9,-9,0,0,14,4,1,5
4509,4509001,23,4,2002,23,4,2002,1,-9,0,0,11,3,1,5
4510,4510003,9,3,2003,9,3,2003,1,-9,0,0,11,3,1,5
4510,4510001,22,8,2002,22,8,2002,1,25,0,0,11,3,1,5
4510,4510002,16,9,2002,16,9,2002,1,174,0,0,11,3,1,5
4511,4511001,8,1,2003,8,1,2003,1,-9,1,1,17,4,1,5
4512,4512003,1,7,2003,4,7,2003,1,-9,0,0,15,4,2,5
4512,4512001,22,3,2003,22,3,2003,1,71,0,0,16,4,1,5
4512,4512002,1,6,2003,2,6,2003,2,30,0,0,15,4,1,5
4513,4513001,22,3,2003,13,4,2003,23,-9,0,0,8,3,1,5
4514,4514001,10,4,2003,12,4,2003,3,-9,1,-9,16,4,1,5
4515,4515001,26,5,2003,26,5,2003,1,-9,0,0,16,4,1,5
4516,4516001,5,7,2003,6,7,2003,2,-9,0,0,15,4,1,5
4517,4517003,10,11,2003,14,11,2003,5,-9,0,0,7,3,1,5
4517,4517002,5,10,2003,5,10,2003,1,36,0,0,16,4,1,5
4517,4517001,17,8,2003,17,8,2003,1,49,0,0,7,3,1,5
4518,4518001,-9,3,2004,-9,3,2004,-9,-9,0,0,17,4,1,5
4518,4518002,16,4,2004,16,4,2004,1,-9,0,0,11,3,1,5
4519,4519001,14,3,2004,14,3,2004,1,-9,1,1,17,4,1,5
4520,4520001,16,3,2004,16,3,2004,1,-9,0,0,11,3,1,5
4521,4521003,13,6,2004,1,7,2004,19,-9,0,0,15,4,1,5
4521,4521002,3,6,2004,1,7,2004,29,10,0,0,15,4,1,5
4521,4521001,3,6,2004,3,6,2004,1,0,0,0,16,4,1,5
4522,4522002,11,6,2004,14,6,2004,1,-9,0,0,15,4,1,5
4522,4522001,11,6,2004,11,6,2004,1,0,0,0,16,4,1,5
4523,4523003,5,1,2005,6,1,2005,2,-9,0,0,15,4,1,5
4523,4523002,16,8,2004,16,8,2004,1,142,0,0,11,3,1,5
4523,4523001,15,6,2004,15,6,2004,1,62,0,0,11,3,1,5
4524,4524003,1,1,2005,1,1,2005,1,-9,0,0,7,3,1,5
4524,4524002,22,11,2004,22,11,2004,1,40,0,0,7,3,1,5
4524,4524001,19,8,2004,19,8,2004,1,95,0,0,7,3,1,5
4525,4525002,23,9,2004,23,9,2004,1,6,0,0,16,4,1,5
4525,4525001,23,9,2004,23,9,2004,1,0,0,0,7,3,1,5
4525,4525003,29,9,2004,29,9,2004,1,-9,1,1,16,4,1,5
4526,4526001,17,11,2004,17,11,2004,1,-9,0,0,16,4,1,5
4527,4527003,22,7,2005,22,7,2005,1,-9,0,0,17,4,2,5
4527,4527001,22,4,2005,22,4,2005,1,54,0,0,17,4,1,5
4527,4527002,15,6,2005,15,6,2005,1,37,0,0,7,3,1,5
4528,4528001,26,4,2005,26,4,2005,1,-9,0,0,11,3,1,5
4529,4529002,4,8,2005,4,8,2005,1,-9,0,0,16,4,1,5
4529,4529001,31,7,2005,31,7,2005,1,4,1,20,16,4,1,5
4530,4530002,17,9,2005,17,9,2005,1,-9,0,0,17,4,1,5
4530,4530001,17,9,2005,20,9,2005,1,0,0,0,15,4,1,5
4531,4531001,2,6,2006,2,6,2006,1,-9,1,2,17,4,1,5
4532,4532002,28,6,2006,28,6,2006,1,33,0,0,16,4,1,5
4532,4532003,31,7,2006,31,7,2006,1,-9,0,0,8,3,1,5
4532,4532001,28,6,2006,28,6,2006,1,0,0,0,7,3,1,5
4533,4533033,19,12,2008,22,12,2008,1,9,0,0,15,4,1,5
4533,4533006,21,2,2007,21,2,2007,1,13,0,0,16,4,1,5
4533,4533019,18,11,2007,18,11,2007,1,50,0,0,7,3,1,5
4533,4533003,5,2,2007,5,2,2007,1,3,0,0,7,3,1,5
4533,4533029,28,4,2008,1,5,2008,1,76,0,0,15,4,1,5
4533,4533026,18,3,2008,18,3,2008,1,27,0,0,7,3,1,5
4533,4533030,13,7,2008,13,7,2008,1,56,0,0,12,3,1,5
4533,4533031,7,9,2008,7,9,2008,1,33,0,0,7,3,1,5
4533,4533038,3,3,2009,3,3,2009,1,-9,0,0,16,4,1,5
4533,4533034,28,12,2008,28,12,2008,1,11,0,0,7,3,1,5
4533,4533010,17,6,2007,17,6,2007,1,67,0,0,16,4,1,5
4533,4533007,6,3,2007,6,3,2007,1,47,0,0,7,3,1,5
4533,4533004,8,2,2007,8,2,2007,1,13,0,0,17,4,1,5
4533,4533022,21,1,2008,21,1,2008,1,0,0,0,7,3,1,5
4533,4533002,19,8,2006,19,8,2006,1,170,0,0,14,4,1,5
4533,4533028,28,4,2008,28,4,2008,1,0,0,0,7,3,1,5
4533,4533020,7,1,2008,10,1,2008,1,11,0,0,15,4,1,5
4533,4533001,19,8,2006,19,8,2006,1,0,1,-9,16,4,1,5
4533,4533015,5,10,2007,5,10,2007,1,12,0,0,7,3,1,5
4533,4533035,8,1,2009,8,1,2009,1,0,0,0,7,3,1,5
4533,4533023,21,1,2008,21,1,2008,1,13,0,0,16,4,1,5
4533,4533008,22,4,2007,22,4,2007,1,4,0,0,7,3,1,5
4533,4533005,21,2,2007,21,2,2007,1,0,0,0,7,3,1,5
4533,4533014,18,9,2007,18,9,2007,1,17,0,0,7,3,1,5
4533,4533027,14,4,2008,14,4,2008,1,14,0,0,12,3,1,5
4533,4533024,3,2,2008,3,2,2008,1,33,0,0,16,4,1,5
4533,4533009,26,4,2007,26,4,2007,1,52,0,0,12,3,1,5
4533,4533021,18,1,2008,21,1,2008,1,3,0,0,15,4,1,5
4533,4533011,23,8,2007,23,8,2007,1,15,0,0,7,3,1,5
4533,4533032,10,10,2008,10,10,2008,1,70,0,0,12,3,1,5
4533,4533013,15,9,2007,15,9,2007,1,3,0,0,7,3,1,5
4533,4533036,8,1,2009,8,1,2009,1,49,0,0,16,4,1,5
4533,4533018,25,10,2007,25,10,2007,1,24,0,0,16,4,1,5
4533,4533017,25,10,2007,25,10,2007,1,0,0,0,7,3,1,5
4533,4533025,7,3,2008,7,3,2008,1,11,0,0,7,3,1,5
4533,4533012,7,9,2007,7,9,2007,1,8,0,0,7,3,1,5
4533,4533037,26,2,2009,26,2,2009,1,5,0,0,7,3,1,5
4533,4533016,17,10,2007,17,10,2007,1,8,0,0,7,3,1,5
4534,4534002,8,9,2006,8,9,2006,1,-9,0,0,12,3,1,5
4534,4534001,8,9,2006,11,9,2006,1,0,0,0,15,4,1,5
4535,4535003,1,4,2007,1,4,2007,1,-9,0,0,7,3,1,5
4535,4535002,27,3,2007,27,3,2007,1,5,0,0,7,3,1,5
4535,4535001,11,1,2007,14,1,2007,1,75,0,0,15,4,1,5
4536,4536009,14,6,2008,19,6,2008,6,25,0,0,16,4,1,5
4536,4536001,20,1,2007,20,1,2007,1,39,0,0,11,3,1,5
4536,4536007,15,5,2008,20,5,2008,6,11,0,0,16,4,1,5
4536,4536015,11,3,2009,11,3,2009,1,52,0,0,16,4,1,5
4536,4536013,5,12,2008,17,12,2008,13,39,0,0,16,4,1,5
